sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0438_03,S0438,train,"The current available evidence requires further assessment, especially in relation to the relationship between jurisdiction and court authority; following the previous discussion, the responsible specialist, before the matter is finalized. The discussion also considers court authority.","The current available evidence requires further assessment, especially in relation to the relationship between jurisdiction and court authority. Following the previous discussion, the responsible specialist, before the matter is finalized. The discussion also considers court authority.",0.0555555555555555,1,-0.2443408218084597,0.005635863635689,1.5977653631284916,0.5,0.005,en,0,0,0,36,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0516_03,S0516,validation,"Please help me check a booking; this is after the latest information became available, the technical or professional team, while considering the current evidence.","Please help me check a booking. This is after the latest information became available, the technical or professional team, while considering the current evidence.",0.0833333333333333,1,-0.1933993475777762,0.0049842023290693,1.3064516129032258,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0094_10,S0094,train,"Further case is needed before a final decision is made about the decision surrounding electroencephalography; at the current stage, the responsible specialist, before the next decision. The record specifically references epilepsy.","Further case is needed before a final decision is made about the decisions surrounding electroencephalography. At the current stage, the responsible specialist before the next decision. The record specifically references epilepsy.",0.1290322580645161,1,-0.1753931787278917,0.0029836390167474,1.5131578947368418,0.5,0.005,en,1,0,0,31,0.032258064516129,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0575_05,S0575,unseen,"Can you tell me how to ask for opening hours, given after the recent update, the technical or professional team, while comparing the available options?","Can you tell me how to ask for opening hours, given after the recent update, the technical or professional team, while comparing the available options?",0.0,0,-0.2362502962350845,0.005650661420077,1.290598290598291,0.5,0.005,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0215_08,S0215,unseen,"The case involves the reported concern involving mortgage underwriting, and the relevant relevant records is being assessed; during the latest review, the decision-making group, while considering the current evidence. The record specifically references mortgage underwriting.","The case involves the reported concern involving mortgage underwriting and the relevant relevant records is being assessed during the latest review, the decision making group while considering the current evidence. The records specifically references mortgage underwriting.",0.1714285714285714,1,-0.2456467462622601,0.0058345412835478,1.6851851851851851,0.5,0.005,en,1,0,0,36,0.0277777777777777,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0360_02,S0360,train,"The team is evaluating material breach in the context of breach, with particular attention to the reported issue; at the current stage, the person handling the matter, while comparing the available options. The record specifically references material breach.","The team is evaluating material breach in the context of breach, with particular attention to the reported issue. At the current stage, the person handling the matter while comparing the available options. The record specifically references material breach.",0.0789473684210526,1,-0.1015021006266276,0.0021753348410129,1.5670731707317074,0.5,0.005,en,0,0,0,38,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0545_04,S0545,train,"I wanted to ask about ask for directions, particularly in the current round of review, the case team, while comparing the available options.","I wanted to ask about Ask for Directions, particularly in the current round of review, the case team, while comparing the available options.",0.0869565217391304,1,-0.3042009174823761,0.0029828504193574,1.238938053097345,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0505_02,S0505,train,"Could you help me with ask for directions? This is during the most recent assessment, the reviewing organization, before the matter is finalized.","Could you help me with Ask for Directions? This is during the most recent assessment, the reviewing organization, before the matter is finalized.",0.0869565217391304,1,-0.3223159611225128,0.006505137309432,1.218487394957983,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0363_04,S0363,train,"A detailed exposure was requested concerning the implications of representations and warranties; at the next decision point, the decision-making group, before the next decision.","A detailed exposure was requested concerning the implications of representations and warranties. At the next decision point, the decision-making group before the next decision.",0.125,1,-0.1648173332214355,0.0030720529612153,1.4666666666666666,0.5,0.005,en,0,0,0,25,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0053_10,S0053,train,"Further analysis is needed before a final decision is made about the decision surrounding catheter-based assessment; after the latest information became available, the reviewing organization, while considering the current evidence. The record specifically references cardiac catheterization.","Further analysis is needed before a final decision is made about the decision surrounding catheter-based assessment. After the latest information became available, the reviewing organization, while considering the current evidence. The record specifically references cardiac catheterization.",0.0555555555555555,1,-0.2686395805778233,0.1099230797961354,1.371916971916972,0.5,0.005,en,0,0,0,37,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0372_05,S0372,train,"The specialist discussed the documented issue involving termination right during the latest validation; at the next decision point, the technical or professional team, while comparing the available options. The record specifically references termination provision.","The specialist discussed the documented issue involving termination right during the latest validation. At the next decision point, the technical or professional team, while comparing the available options. The record specifically references termination provision.",0.0588235294117647,1,-0.197069499803626,0.0042732958681881,1.5714285714285714,0.5,0.005,en,0,0,0,34,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0127_10,S0127,unseen,"Further validation is needed before a final decision is made about the decision surrounding sensory deficit; at the current stage, the case team, after the latest information was reviewed. The record specifically references neuropathy.","Further validation is needed before a final decision is made about the decision surrounding sensory deficit. At the current stage, the case team after the latest information was reviewed. The record specifically references neuropathy.",0.088235294117647,1,-0.2397045493125915,0.0022935310844331,1.4625,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0429_02,S0429,train,"The team is evaluating civil procedure in the context of court filing, with particular attention to the reported issue; at the next decision point, the person handling the matter, before the matter is finalized. The record specifically references civil procedure.","The team is evaluating civil procedure in the context of court filing, with particular attention to the reported issue. At the next decision point, the person handling the matter before the matter is finalized. The record specifically references civil procedure.",0.075,1,-0.1372283513729389,0.0043786661699414,1.5502958579881654,0.5,0.005,en,0,0,0,40,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0140_05,S0140,train,"The specialist discussed the documented issue involving basal insulin during the latest report; during the most recent assessment, the technical or professional team, during the present round of discussion. The record specifically references insulin glargine.","The specialist discussed the documented issue involving basal insulin during the latest report. During the most recent assessment, the technical or professional team during the present round of discussion. The record specifically references insulin-glargin.",0.1428571428571428,1,-0.3367846352713449,0.0042483257129788,1.58641975308642,0.5,0.005,en,1,0,0,35,0.0285714285714285,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0401_10,S0401,train,"Further strategy is needed before a final decision is made about the decision surrounding sworn statement; at the current stage, the person handling the matter, before the next decision. The record specifically references deposition.","Further strategy is needed before a final decision is made about the decision surrounding sworn statement. At the current stage, the person handling the matter before the next decision. The record specifically references deposition.",0.088235294117647,1,-0.2993166433440314,0.1432216590037569,1.3181716082659478,0.5,0.005,en,0,0,0,34,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0180_08,S0180,train,"The case involves the reported concern involving atorvastatin, and the relevant relevant records is being assessed; at the next decision point, the decision-making group, after the latest information was reviewed. The record specifically references atorvastatin.","The case involves the reported concern involving Adorvastatin and the relevant relevant records is being assessed. At the next decision point, the decision making group, after the latest information was reviewed. The record specifically references Adorvastatin.",0.1714285714285714,1,-0.2648348315008755,0.0063230437226593,1.6012269938650308,0.5,0.005,en,2,0,0,36,0.0555555555555555,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0298_10,S0298,train,"Further record is needed before a final decision is made about the decision surrounding fixed income; during the most recent assessment, the responsible specialist, while considering the current evidence. The record specifically references bond duration.","Further record is needed before a final decision is made about the decision surrounding fixed income. During the most recent assessment, the responsible specialist, while considering the current evidence. The record specifically references bond duration.",0.0571428571428571,1,-0.1444477426244857,0.0035844242665916,1.539393939393939,0.5,0.005,en,0,0,0,35,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0145_02,S0145,train,"The team is evaluating amoxicillin in the context of bacterial infection, with particular attention to the reported issue; after the recent update, the reviewing organization, while considering the current evidence. The record specifically references amoxicillin.","The team is evaluating amoxicillin in the context of bacterial infection, with particular attention to the reported issue. After the recent update, the reviewing organization, while considering the current evidence. The record specifically references amoxicillin.",0.0571428571428571,1,-0.2782654232449001,0.0025419432204216,1.5380116959064327,0.5,0.005,en,0,0,0,35,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0530_07,S0530,validation,"I would like to send a document; the situation is during the most recent assessment, the decision-making group, before the next decision.","I would like to send a document. The situation is during the most recent assessment, the decision-making group, before the next decision.",0.0909090909090909,1,-0.29912782396589,0.0052144117653369,1.280373831775701,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0585_10,S0585,train,"I need some information because I want to ask for directions; at the next decision point, the decision-making group, while comparing the available options.","I need some information because I want to ask for directions. At the next decision point, the decision-making group, while comparing the available options.",0.0833333333333333,1,-0.2312889356870909,0.0057712504640221,1.3362068965517242,0.5,0.005,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0382_02,S0382,validation,"The team is evaluating plaintiff in the context of civil action, with particular attention to the reported issue; after the recent update, the person handling the matter, before the matter is finalized. The record specifically references plaintiff.","The team is evaluating plaintiff in the context of civil action, with particular attention to the reported issue. After the recent update, the person handling the matter before the matter is finalized. The record specifically references plaintiff.",0.081081081081081,1,-0.1101979820095763,0.0034842018503695,1.5153374233128831,0.5,0.005,en,0,0,0,37,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0128_04,S0128,unseen,"A detailed screening was requested concerning the implications of neuropathy; during the most recent assessment, the case team, before the matter is finalized.","A detailed screening was requested concerning the implications of neuropathy. During the most recent assessment, the case team before the matter is finalized.",0.1304347826086956,1,-0.1683161556720733,0.0012848773039877,1.3277310924369747,0.5,0.005,en,0,0,0,23,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0172_03,S0172,train,"The current available evidence requires further incident, especially in relation to the relationship between heparin and anticoagulation; at the next decision point, the case team, while comparing the available options. The discussion also considers anticoagulation.","The current available evidence requires further incident, especially in relation to the relationship between heparin and anticoagulation. At the next decision point, the case team, while comparing the available options. The discussion also considers anticoagulation.",0.0571428571428571,1,-0.2252889994917244,0.0096125742420554,1.6024096385542168,0.5,0.005,en,0,0,0,35,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0096_06,S0096,unseen,"The available evidence was considered before deciding how to address the current status of epilepsy; during the ongoing evaluation, the decision-making group, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of epilepsy. During the ongoing evaluation, the decision-making group, during the present round of discussion.",0.0714285714285714,1,-0.1562639260903383,0.0036682616919279,1.4142857142857144,0.5,0.005,en,0,0,0,29,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0445_03,S0445,train,"The current available evidence requires further record, especially in relation to the relationship between Docker and container; after the recent update, the current reviewer, after the latest information was reviewed. The discussion also considers container.","The current available evidence requires further record, especially in relation to the relationship between Docker and Container. After the recent update, the current reviewer, after the latest information was reviewed. The discussion also considers Container.",0.0857142857142857,1,-0.3307974243164062,0.0053513655439019,1.5602409638554218,0.5,0.005,en,0,0,0,35,0.0,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0480_05,S0480,train,"The specialist discussed the documented issue involving embedding during the latest report; at the next decision point, the relevant team, while considering the current evidence. The record specifically references vector database.","The specialist discussed the documented issue involving embedding during the latest report. At the next decision point, the relevant team while considering the current evidence. The record specifically references vector database.",0.0967741935483871,1,-0.2979244853174964,0.0027760046068578,1.4585987261146496,0.5,0.005,en,0,0,0,31,0.0,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0538_07,S0538,train,"I would like to ask about a commute; the situation is following the previous discussion, the current reviewer, during the present round of discussion.","I would like to ask about a commute. The situation is following the previous discussion, the current reviewer, during the present round of discussion.",0.0833333333333333,1,-0.2800668716430664,0.0062970998696982,1.3888888888888886,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0041_04,S0041,train,"A detailed report was requested concerning the implications of echocardiography; after the recent update, the assigned professional, before the next decision.","A detailed report was requested concerning the implications of echocardiography. After the recent update, the assigned professional before the next decision.",0.1428571428571428,1,-0.2643135244196111,0.0019227110315114,1.319327731092437,0.5,0.005,en,0,0,0,21,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0208_02,S0208,train,"The team is evaluating deposit account in the context of interest credit, with particular attention to the reported issue; during the latest review, the person handling the matter, during the present round of discussion. The record specifically references deposit account.","The team is evaluating deposit account in the context of interest credit, with particular attention to the reported issue. During the latest review, the person handling the matter during the present round of discussion. The record specifically references deposit account.",0.075,1,-0.2058230506049262,0.0046485536731779,1.5664739884393064,0.5,0.005,en,0,0,0,40,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0571_02,S0571,train,"Could you help me with confirm a meeting? This is after the recent update, the decision-making group, while considering the current evidence.","Could you help me with confirm a meeting? This is after the recent update, the decision-making group, while considering the current evidence.",0.0,0,-0.3055172833529385,0.0050859013572335,1.236842105263158,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0198_08,S0198,validation,"The case involves the reported concern involving AML, and the relevant relevant records is being assessed; after the latest information became available, the decision-making group, during the present round of discussion. The record specifically references AML.","The case involves the reported concern involving AML and the relevant relevant records is being assessed. After the latest information became available, the decision making group during the present round of discussion. The record specifically references AML.",0.1666666666666666,1,-0.1563085556030273,0.0081005962565541,1.5087719298245614,0.5,0.005,en,0,0,0,37,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0016_09,S0016,train,"The professional handling the matter is reviewing the effect of atrial fibrillation on the overall situation and the associated observed changes; following the previous discussion, the responsible specialist, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of atrial fibrillation on the overall situation and the associated observed changes. Following the previous discussion, the responsible specialist, after the latest information was reviewed.",0.0588235294117647,1,-0.1575626290362814,0.0046071293763816,1.5590062111801242,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0389_09,S0389,unseen,"The professional handling the matter is reviewing the effect of answer on the overall situation and the associated observed changes; at the next decision point, the person handling the matter, before the next decision.","The professional handling the matter is reviewing the effective answer on the overall situation and the associated observed changes. At the next decision point, the person handling the matter before the next decision.",0.1470588235294117,1,-0.1389058741127572,0.0090722721070051,1.6074074074074074,0.5,0.005,en,1,1,0,34,0.0588235294117647,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0091_03,S0091,train,"The current available evidence requires further account, especially in relation to the relationship between epilepsy and seizure disorder; during the most recent assessment, the reviewing organization, before the next decision. The discussion also considers seizure disorder.","The current available evidence requires further account, especially in relation to the relationship between epilepsy and seizure disorder. During the most recent assessment, the reviewing organization before the next decision. The discussion also considers seizure disorder.",0.0833333333333333,1,-0.2126530607541402,0.0048323185183107,1.556818181818182,0.5,0.005,en,0,0,0,36,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0036_03,S0036,train,"The current available evidence requires further transfer, especially in relation to the relationship between troponin and cardiac biomarker; after the latest information became available, the responsible specialist, before the matter is finalized. The discussion also considers cardiac biomarker.","The current available evidence requires further transfer, especially in relation to the relationship between Tropanin and Cardiac Biomarker. After the latest information became available, the responsible specialist, before the matter is finalized. The discussion also considers Cardiac Biomarker.",0.1578947368421052,1,-0.3240183627966678,0.0053188460879027,1.6,0.5,0.005,en,1,0,0,38,0.0263157894736842,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0414_01,S0414,validation,"The current findings was reviewed in relation to motion to dismiss and complaint, in the current round of review, the relevant team, during the present round of discussion.","The current findings was reviewed in relation to motion to dismiss and complaint. In the current round of review, the relevant team during the present round of discussion.",0.1071428571428571,1,-0.1491382386949327,0.0026804041117429,1.4869565217391305,0.5,0.005,en,0,0,0,28,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0076_05,S0076,train,"The specialist discussed the documented issue involving cerebral infarction during the latest assessment; during the ongoing evaluation, the technical or professional team, before the next decision. The record specifically references ischemic stroke.","The specialist discussed the documented issue involving cerebral infarction during the latest assessment. During the ongoing evaluation, the technical or professional team before the next decision. The record specifically references ischemic stroke.",0.09375,1,-0.1642723286405522,0.0046090679243206,1.5,0.5,0.005,en,0,0,0,32,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0298_02,S0298,train,"The team is evaluating bond duration in the context of fixed income, with particular attention to the reported issue; during the most recent assessment, the responsible specialist, while considering the current evidence. The record specifically references bond duration.","The team is evaluating bond duration in the context of fixed income, with particular attention to the reported issue. During the most recent assessment, the responsible specialist, while considering the current evidence. The record specifically references bond duration.",0.0526315789473684,1,-0.1373195741690841,0.0040630982257425,1.5789473684210524,0.5,0.005,en,0,0,0,38,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0598_01,S0598,train,"I need help with ask about a commute, during the most recent assessment, the decision-making group, before the matter is finalized.","I need help with Ask About a Commute during the most recent assessment, the Decision-Making Group, before the matter is finalized.",0.238095238095238,1,-0.3403619527816772,0.0038349996320903,1.1711711711711712,0.5,0.005,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0293_01,S0293,train,"The current findings was reviewed in relation to bond duration and interest-rate sensitivity, during the ongoing evaluation, the relevant team, while comparing the available options.","The current findings was reviewed in relation to bond duration and interest rate sensitivity. During the ongoing evaluation, the relevant team, while comparing the available options.",0.16,1,-0.2311173847743443,0.0027701240032911,1.3893129770992367,0.5,0.005,en,0,0,0,26,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0032_02,S0032,train,"The team is evaluating ST-segment elevation in the context of ischemic pattern, with particular attention to the reported issue; during the most recent assessment, the relevant team, while comparing the available options. The record specifically references ST-segment elevation.","the team is evaluating SD segment elevation in the context of a schematic pattern, with particular attention to the reported issue. During the most recent assessment, the relevant team, while comparing the available options. The record specifically references SD segment elevation.",0.2368421052631578,1,-0.2091466188430786,0.0040545188821852,1.6057142857142856,0.5,0.005,en,3,0,1,40,0.1,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0067_02,S0067,train,"The team is evaluating Parkinson disease in the context of resting tremor, with particular attention to the reported issue; at the current stage, the reviewing group, while considering the current evidence. The record specifically references Parkinson disease.","The team is evaluating Parkinson's disease in the context of resting tremor, with particular attention to the reported issue. At the current stage, the reviewing group, while considering the current evidence. The record specifically references Parkinson's disease.",0.1081081081081081,1,-0.2846832101995294,0.0044029885903,1.5808383233532934,0.5,0.005,en,0,0,2,37,0.054054054054054,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0199_10,S0199,train,"Further monitoring is needed before a final decision is made about the decision surrounding transaction monitoring; as part of the current review, the responsible specialist, after the latest information was reviewed. The record specifically references AML.","Further monitoring is needed before a final decision is made about the decision surrounding transaction monitoring. As part of the current review, the Responsible Specialist, after the latest information was reviewed. The record specifically references AML.",0.1111111111111111,1,-0.1512524032592773,0.0031818086281418,1.4855491329479769,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0367_06,S0367,train,"The available evidence was considered before deciding how to address the current status of representations and warranties; after the recent update, the person handling the matter, while comparing the available options.","The available evidence was considered before deciding how to address the current status of representations and warranties. After the recent update, the person handling the matter while comparing the available options.",0.0967741935483871,1,-0.113385151594113,0.0026908463332802,1.4761904761904765,0.5,0.005,en,0,0,0,31,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0031_07,S0031,unseen,"The latest authorization focused on the evidence related to ischemic pattern; as part of the current review, the reviewing group, during the present round of discussion. The discussion also considers electrocardiographic changes.","the latest authorization focused on the evidence related to a schematic pattern as part of the current review, the reviewing group, during the present round of discussion. The discussion also considers electrocardiographic changes.",0.125,1,-0.3290293168048469,0.0037523827049881,1.5098039215686274,0.5,0.005,en,1,0,1,32,0.0625,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0234_06,S0234,unseen,"The available evidence was considered before deciding how to address the current status of non-performing asset; following the previous discussion, the relevant team, before the next decision.","The available evidence was considered before deciding how to address the current status of non-performing asset. Following the previous discussion, the relevant team before the next decision.",0.1111111111111111,1,-0.2056210878733042,0.0025815246626734,1.3941605839416058,0.5,0.005,en,0,0,0,28,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0236_07,S0236,train,"The latest analysis focused on the evidence related to default; following the previous discussion, the current reviewer, while considering the current evidence. The discussion also considers loan delinquency.","The latest analysis focused on the evidence related to default following the previous discussion, the current reviewer, while considering the current evidence. The discussion also considers loan delinquency.",0.0357142857142857,1,-0.2185250081514057,0.004025986418128,1.568181818181818,0.5,0.005,en,0,0,0,28,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0371_03,S0371,unseen,"The current available evidence requires further account, especially in relation to the relationship between termination provision and termination right; in the current round of review, the person handling the matter, before the next decision. The discussion also considers termination right.","The current available evidence requires further account, especially in relation to the relationship between termination provision and termination right. In the current round of review, the person handling the matter before the next decision. The discussion also considers termination right.",0.075,1,-0.116689892915579,0.0103877605870366,1.6571428571428573,0.5,0.005,en,0,0,0,40,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0381_05,S0381,train,"The specialist discussed the documented issue involving claim during the latest risk; during the latest review, the responsible specialist, during the present round of discussion. The record specifically references plaintiff.","The specialist discussed the documented issue involving claim during the latest risk. During the latest review, the responsible specialist during the present round of discussion. The record specifically references plaintiff.",0.1,1,-0.1550701769386849,0.0040289773605763,1.6115107913669064,0.5,0.005,en,0,0,0,30,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0193_08,S0193,train,"The case involves the reported concern involving KYC, and the relevant relevant records is being assessed; after the latest information became available, the technical or professional team, before the next decision. The record specifically references KYC.","The case involves the reported concern involving KYC and the relevant relevant records is being assessed. After the latest information became available, the technical or professional team before the next decision. The record specifically references KYC.",0.1111111111111111,1,-0.3080055664996711,0.0065393592230975,1.5149700598802396,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0343_08,S0343,train,"The case involves the reported concern involving governing law, and the relevant relevant records is being assessed; during the ongoing evaluation, the reviewing organization, during the present round of discussion. The record specifically references governing law.","The case involves the reported concern involving governing law and the relevant relevant records is being assessed. During the ongoing evaluation, the reviewing organization during the present round of discussion. The record specifically references governing law.",0.1111111111111111,1,-0.2932086008351023,0.1507749129086733,1.384808394160584,0.5,0.005,en,0,0,0,36,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0075_10,S0075,train,"Further report is needed before a final decision is made about the decision surrounding focal neurological deficit; as part of the current review, the current reviewer, before the matter is finalized. The record specifically references ischemic stroke.","Further report is needed before a final decision is made about the decision surrounding focal neurological deficit. As part of the current review, the current reviewer before the matter is finalized. The record specifically references ischemic stroke.",0.081081081081081,1,-0.2622488784790039,0.0038168965838849,1.5493827160493827,0.5,0.005,en,0,0,0,37,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
