audio_path,domain,subdomain,intent,entity_type,urgency,emotion,transcript,original_domain,original_subdomain,original_intent,original_entity_type,original_urgency,original_emotion
synthetic_tts/urgency_high_add_4307.wav,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,A critical technology project has failed and may cause a large unexpected financial loss. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4308.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER,My elderly mother has suddenly become confused and cannot recognize anyone. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4309.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4310.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL,I inhaled chemical fumes and now have chest tightness and worsening breathing. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4311.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR,A security incident has disrupted our financial systems and sensitive data may be exposed. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4312.wav,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER,Our cash position has fallen sharply and we may not meet near-term obligations. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4313.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have sudden crushing pressure in my chest with sweating and severe weakness. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4314.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am struggling to breathe and my shortness of breath is getting worse quickly. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4315.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,One side of my face and arm suddenly feels weak and my speech is slurred. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4316.wav,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER,A major competitor has taken substantial market share and customer losses are accelerating. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4317.wav,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A major healthcare segment has reported an unexpected financial loss. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4318.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am coughing up blood and feel extremely dizzy and weak. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4319.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR,My father has collapsed and is barely responding after severe chest pain. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4320.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER,My heart is beating irregularly and I feel like I may faint. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4321.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,Our payment system has stopped processing transactions and customers cannot access their funds. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4322.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL,We detected a potentially fraudulent transfer involving a major corporate account. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4323.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR,My child is having a seizure that has continued for several minutes. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4324.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4325.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR,My oxygen saturation has suddenly dropped and I am struggling to breathe. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4326.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL,A factory shutdown is causing a major production shortfall and threatening current orders. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4327.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A sudden working-capital shortfall could prevent us from paying critical suppliers. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4328.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER,My elderly mother has suddenly become confused and cannot recognize anyone. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4329.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have severe chest pain together with shortness of breath and nausea. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4330.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL,I inhaled chemical fumes and now have chest tightness and worsening breathing. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4331.wav,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,A critical technology project has failed and may cause a large unexpected financial loss. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4332.wav,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_GOVERNANCE_AND_RELATIONS,HIGH,ANGER,A serious governance issue has emerged involving a major healthcare contract. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4333.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have sudden crushing pressure in my chest with sweating and severe weakness. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4334.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am struggling to breathe and my shortness of breath is getting worse quickly. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4335.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,One side of my face and arm suddenly feels weak and my speech is slurred. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4336.wav,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER,Our cash position has fallen sharply and we may not meet near-term obligations. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4337.wav,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,A regulatory decision could immediately suspend a major healthcare revenue stream. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4338.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am coughing up blood and feel extremely dizzy and weak. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4339.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR,My father has collapsed and is barely responding after severe chest pain. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4340.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER,My heart is beating irregularly and I feel like I may faint. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4341.wav,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A major healthcare segment has reported an unexpected financial loss. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4342.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,HIGH,NEUTRAL,An unexpected loss in a major business segment threatens our quarterly target. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4343.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR,My child is having a seizure that has continued for several minutes. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4344.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4345.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR,My oxygen saturation has suddenly dropped and I am struggling to breathe. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4346.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL,We detected a potentially fraudulent transfer involving a major corporate account. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4347.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR,A security incident has disrupted our financial systems and sensitive data may be exposed. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4348.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER,My elderly mother has suddenly become confused and cannot recognize anyone. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4349.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4350.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL,I inhaled chemical fumes and now have chest tightness and worsening breathing. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4351.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A sudden working-capital shortfall could prevent us from paying critical suppliers. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4352.wav,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER,A major competitor has taken substantial market share and customer losses are accelerating. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4353.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have sudden crushing pressure in my chest with sweating and severe weakness. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4354.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am struggling to breathe and my shortness of breath is getting worse quickly. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4355.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,One side of my face and arm suddenly feels weak and my speech is slurred. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4356.wav,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_GOVERNANCE_AND_RELATIONS,HIGH,ANGER,A serious governance issue has emerged involving a major healthcare contract. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4357.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,Our payment system has stopped processing transactions and customers cannot access their funds. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4358.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am coughing up blood and feel extremely dizzy and weak. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4359.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR,My father has collapsed and is barely responding after severe chest pain. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4360.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER,My heart is beating irregularly and I feel like I may faint. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4361.wav,FINANCIAL,HEALTHCARE,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,A regulatory decision could immediately suspend a major healthcare revenue stream. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4362.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL,A factory shutdown is causing a major production shortfall and threatening current orders. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4363.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR,My child is having a seizure that has continued for several minutes. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4364.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4365.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR,My oxygen saturation has suddenly dropped and I am struggling to breathe. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4366.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,HIGH,NEUTRAL,An unexpected loss in a major business segment threatens our quarterly target. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4367.wav,FINANCIAL,TECHNOLOGY,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,A critical technology project has failed and may cause a large unexpected financial loss. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4368.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER,My elderly mother has suddenly become confused and cannot recognize anyone. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4369.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have severe chest pain together with shortness of breath and nausea. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4370.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,NEUTRAL,I inhaled chemical fumes and now have chest tightness and worsening breathing. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4371.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,HIGH,FEAR,A security incident has disrupted our financial systems and sensitive data may be exposed. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4372.wav,FINANCIAL,HEALTHCARE,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,ANGER,Our cash position has fallen sharply and we may not meet near-term obligations. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4373.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have sudden crushing pressure in my chest with sweating and severe weakness. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4374.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am struggling to breathe and my shortness of breath is getting worse quickly. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4375.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,One side of my face and arm suddenly feels weak and my speech is slurred. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4376.wav,FINANCIAL,TECHNOLOGY,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,HIGH,ANGER,A major competitor has taken substantial market share and customer losses are accelerating. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4377.wav,FINANCIAL,HEALTHCARE,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A major healthcare segment has reported an unexpected financial loss. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4378.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,NEUTRAL,I am coughing up blood and feel extremely dizzy and weak. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4379.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,FEAR,My father has collapsed and is barely responding after severe chest pain. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4380.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,ANGER,My heart is beating irregularly and I feel like I may faint. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4381.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,HIGH,FEAR,Our payment system has stopped processing transactions and customers cannot access their funds. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4382.wav,FINANCIAL,TECHNOLOGY,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,GENERAL_BUSINESS_ADMINISTRATION,HIGH,NEUTRAL,We detected a potentially fraudulent transfer involving a major corporate account. I need prompt assistance because the situation is becoming serious.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4383.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_ADVICE_AND_TREATMENT,TREATMENT_OR_HEALTHCARE,HIGH,FEAR,My child is having a seizure that has continued for several minutes. This needs urgent review rather than a routine response.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4384.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICATION_OR_DRUG,HIGH,ANGER,I have severe swelling of my lips and difficulty breathing after taking a medicine. Please escalate this quickly because the risk is increasing.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4385.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICATION_DIAGNOSTICS_AND_CLINICAL_RESEARCH,DIAGNOSTIC_TEST_OR_RESULT,HIGH,FEAR,My oxygen saturation has suddenly dropped and I am struggling to breathe. I need an urgent assessment and guidance on the next step.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4386.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,BUSINESS_OPERATIONS_AND_LOGISTICS,HIGH,NEUTRAL,A factory shutdown is causing a major production shortfall and threatening current orders. This cannot wait for a normal review; please respond promptly.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4387.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,HIGH,FEAR,A sudden working-capital shortfall could prevent us from paying critical suppliers. The situation is worsening and needs immediate attention.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4388.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_CONDITION_OR_CLINICAL_STATE,HIGH,ANGER,My elderly mother has suddenly become confused and cannot recognize anyone. Please flag this as urgent and help me decide what to do next.,MASK,MASK,MASK,MASK,MASK,MASK
synthetic_tts/urgency_high_add_4389.wav,MEDICAL,MEDICAL_SPECIALTY,MEDICAL_SYMPTOM_AND_CONDITION,MEDICAL_SYMPTOM,HIGH,FEAR,I have severe chest pain together with shortness of breath and nausea. Please treat this as a high priority and advise as soon as possible.,MASK,MASK,MASK,MASK,MASK,MASK
