sample_id,scenario_id,split,domain_label,ground_truth,target_terms,target_term_count,targets_found,targets_corrupted,corrupted_target_terms,target_start_end_count,selected_snr_db,clean_whisper_transcript,corrupted_whisper_transcript,clean_WER,corrupted_WER,domain_term_WER,domain_term_TP,domain_term_FP,domain_term_FN,domain_term_precision,domain_term_recall,temperature,beam_size,best_of,language
nlu_0564_01,S0564,train,general,"I need help with check store opening, after the latest information became available, the responsible specialist, while comparing the available options.",opening,1,1,0,,1,,"I need help with check store opening. After the latest information became available, the responsible specialist, while comparing the available options.",,0.09523809523809523,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0199_07,S0199,train,finance,"The latest risk focused on the evidence related to transaction monitoring; as part of the current review, the responsible specialist, after the latest information was reviewed. The discussion also considers anti-money laundering.",laundering; anti-money,2,2,1,laundering,2,0.0,"The latest risk focused on the evidence related to transaction monitoring. As part of the current review, the responsible specialist, after the latest information was reviewed. The discussion also considers anti-money laundering.","The latest risk focused on the evidence related to transaction monitoring. As part of the current review, the responsible specialist, after the latest information was reviewed. The discussion also considers anti-money monitoring.",0.0625,0.09375,0.5,1,0,1,1.0,0.5,0.0,,,en
nlu_0137_10,S0137,validation,medical,"Further exposure is needed before a final decision is made about the decision surrounding glucose control; during the ongoing evaluation, the responsible specialist, before the next decision. The record specifically references insulin glargine.",insulin glargine; control; glucose,3,2,0,,2,,"Further exposure is needed before a final decision is made about the decision surrounding glucose control. During the ongoing evaluation, the responsible specialist before the next decision. The record specifically references insulin-glargin.",,0.15151515151515152,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0282_02,S0282,unseen,finance,"The team is evaluating price-to-earnings ratio in the context of earnings per share, with particular attention to the reported issue; at the next decision point, the reviewing group, during the present round of discussion. The record specifically references price-to-earnings ratio.",price-to-earnings ratio; earnings,2,1,0,,1,,"The team is evaluating price-to-earnings ratio in the context of earnings per share, with particular attention to the reported issue. At the next decision point, the reviewing group during the present round of discussion. The record specifically references price-to-earnings ratio.",,0.075,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0066_10,S0066,train,medical,"Further resolution is needed before a final decision is made about the decision surrounding resting tremor; following the previous discussion, the responsible specialist, before the next decision. The record specifically references Parkinson disease.",parkinson disease; resting; tremor,3,2,0,,2,,"Further resolution is needed before a final decision is made about the decision surrounding resting tremor. Following the previous discussion, the responsible specialist before the next decision. The record specifically references Parkinson's disease.",,0.12121212121212122,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0180_05,S0180,train,medical,"The specialist discussed the documented issue involving statin during the latest report; at the next decision point, the decision-making group, after the latest information was reviewed. The record specifically references atorvastatin.",atorvastatin; statin,2,2,1,atorvastatin,2,6.0,"The specialist discussed the documented issue involving statin during the latest report. At the next decision point, the decision-making group, after the latest information was reviewed. The record specifically references atorvastatin.","The specialist discussed the documented issue involving statin during the latest report. At the next decision point, the decision-making group, after the latest information was reviewed. The record specifically references at Rvastitin.",0.06451612903225806,0.12903225806451613,0.5,1,0,1,1.0,0.5,0.0,,,en
nlu_0252_02,S0252,train,finance,"The team is evaluating interest-rate reset in the context of loan pricing, with particular attention to the reported issue; during the latest review, the assigned professional, before the next decision. The record specifically references interest-rate reset.",interest-rate reset; pricing,2,1,0,,1,,"The team is evaluating interest rate reset in the context of loan pricing, with particular attention to the reported issue, during the latest review, the assigned professional before the next decision. The record specifically references interest rate reset.",,0.16666666666666666,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0340_08,S0340,train,legal,"The case involves the reported concern involving governing law, and the relevant relevant records is being assessed; as part of the current review, the current reviewer, before the next decision. The record specifically references governing law.",governing,1,1,0,,1,,"The case involves the reported concern involving governing law and the relevant relevant records is being assessed as part of the current review, the current reviewer, before the next decision. The record specifically references governing law.",,0.05555555555555555,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0429_03,S0429,train,legal,"The current available evidence requires further screening, especially in relation to the relationship between civil procedure and procedural rule; at the next decision point, the person handling the matter, before the matter is finalized. The discussion also considers procedural rule.",civil procedure; procedural,2,2,0,,2,,"The current available evidence requires further screening, especially in relation to the relationship between civil procedure and procedural rule. At the next decision point, the person handling the matter before the matter is finalized. The discussion also considers procedural rule.",,0.075,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0115_08,S0115,unseen,medical,"The case involves the reported concern involving multiple sclerosis, and the relevant relevant records is being assessed; after the recent update, the assigned professional, after the latest information was reviewed. The record specifically references multiple sclerosis.",multiple sclerosis,1,1,0,,1,,"The case involves the reported concern involving multiple sclerosis, and the relevant relevant records is being assessed. After the recent update, the assigned professional, after the latest information was reviewed. The record specifically references multiple sclerosis.",,0.05555555555555555,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0328_03,S0328,validation,legal,"The current available evidence requires further strategy, especially in relation to the relationship between force majeure and contract performance; in the current round of review, the case team, during the present round of discussion. The discussion also considers contract performance.",force majeure; performance; contract,3,2,0,,2,,"The current available evidence requires further strategy, especially in relation to the relationship between force majura and contract performance. In the current round of review, the case team during the present round of discussion. The discussion also considers contract performance.",,0.1,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0061_09,S0061,train,medical,"The professional handling the matter is reviewing the effect of wide-complex rhythm on the overall situation and the associated observed changes; as part of the current review, the assigned professional, while comparing the available options.",wide-complex; rhythm,2,2,1,wide-complex,2,6.0,"The professional handling the matter is reviewing the effect of wide complex rhythm on the overall situation and the associated observed changes. As part of the current review, the assigned professional, while comparing the available options.","The professional handling the matter is reviewing the effect of wide complex rhythm on the overall situation and the associated observed changes. As part of the current review, the assigned professional, while comparing the available options.",0.11428571428571428,0.11428571428571428,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0359_03,S0359,train,legal,"The current available evidence requires further review, especially in relation to the relationship between material breach and contractual obligation; after the latest information became available, the decision-making group, while considering the current evidence. The discussion also considers contractual obligation.",material breach; contractual; obligation,3,3,0,,3,,"The current available evidence requires further review, especially in relation to the relationship between material breach and contractual obligation. After the latest information became available, the decision-making group, while considering the current evidence. The discussion also considers contractual obligation.",,0.05128205128205128,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0194_01,S0194,train,finance,"The current findings was reviewed in relation to KYC and customer due diligence, as part of the current review, the reviewing group, while comparing the available options.",diligence; customer,2,2,0,,2,,"The current findings was reviewed in relation to KYC and customer due diligence. As part of the current review, the reviewing group, while comparing the available options.",,0.07407407407407407,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0020_08,S0020,train,medical,"The case involves the reported concern involving coronary artery disease, and the relevant relevant records is being assessed; as part of the current review, the technical or professional team, during the present round of discussion. The record specifically references coronary artery disease.",coronary artery disease,1,1,0,,1,,"The case involves the reported concern involving coronary artery disease and the relevant relevant records is being assessed, as part of the current review, the technical or professional team, during the present round of discussion. The record specifically references coronary artery disease.",,0.047619047619047616,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0294_02,S0294,train,finance,"The team is evaluating bond duration in the context of fixed income, with particular attention to the reported issue; at the current stage, the person handling the matter, while considering the current evidence. The record specifically references bond duration.",bond duration; income,2,2,0,,2,,"The team is evaluating bond duration in the context of fixed income, with particular attention to the reported issue. At the current stage, the person handling the matter while considering the current evidence. The record specifically references bond duration.",,0.07692307692307693,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0233_08,S0233,validation,finance,"The case involves the reported concern involving non-performing asset, and the relevant relevant records is being assessed; at the current stage, the reviewing group, before the matter is finalized. The record specifically references non-performing asset.",non-performing asset,1,0,0,,0,,"The case involves the reported concern involving non-performing asset and the relevant relevant records is being assessed. At the current stage, the reviewing group, before the matter, is finalized. The record specifically references non-performing asset.",,0.11428571428571428,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0439_10,S0439,train,technology,"Further monitoring is needed before a final decision is made about the decision surrounding image; at the next decision point, the responsible specialist, while considering the current evidence. The record specifically references Docker.",docker,1,1,0,,1,,"Further monitoring is needed before a final decision is made about the decision surrounding image. At the next decision point, the responsible specialist, while considering the current evidence. The record specifically references Docker.",,0.06060606060606061,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0077_07,S0077,train,medical,"The latest case focused on the evidence related to focal neurological deficit; during the ongoing evaluation, the reviewing group, while comparing the available options. The discussion also considers cerebral infarction.",neurological; infarction; cerebral; deficit,4,4,0,,4,,"The latest case focused on the evidence related to focal neurological deficit. During the ongoing evaluation, the reviewing group, while comparing the available options. The discussion also considers cerebral infarction.",,0.06666666666666667,,1.0,0,0,4,0.0,0.0,0.0,,,en
nlu_0450_07,S0450,train,technology,"The latest validation focused on the evidence related to pod; at the current stage, the current reviewer, while comparing the available options. The discussion also considers container orchestration.",orchestration; container,2,2,1,orchestration,2,0.0,"The latest validation focused on the evidence related to pod at the current stage, the current reviewer, while comparing the available options. The discussion also considers container orchestration.","The latest validation focused on the evidence related to pod at the current stage, the current reviewer, while comparing the available options. The discussion also considers container or frustration.",0.03571428571428571,0.10714285714285714,0.5,1,0,1,1.0,0.5,0.0,,,en
nlu_0422_09,S0422,train,legal,"The professional handling the matter is reviewing the effect of material fact on the overall situation and the associated observed changes; during the latest review, the case team, before the matter is finalized.",material,1,1,0,,1,,"The professional handling the matter is reviewing the effect of material fact on the overall situation and the associated observed changes. During the latest review, the case team, before the matter is finalized.",,0.06060606060606061,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0326_06,S0326,train,legal,"The available evidence was considered before deciding how to address the current status of force majeure; after the latest information became available, the reviewing group, before the next decision.",force majeure,1,0,0,,0,,"The available evidence was considered before deciding how to address the current status of force majura. After the latest information became available, the reviewing group, before the next decision.",,0.06896551724137931,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0021_03,S0021,train,medical,"The current available evidence requires further case, especially in relation to the relationship between coronary artery disease and coronary stenosis; in the current round of review, the reviewing organization, while comparing the available options. The discussion also considers coronary stenosis.",coronary artery disease; stenosis,2,2,0,,2,,"The current available evidence requires further case, especially in relation to the relationship between coronary artery disease and coronary stenosis. In the current round of review, the reviewing organization while comparing the available options. The discussion also considers coronary stenosis.",,0.075,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0352_01,S0352,train,legal,"The current findings was reviewed in relation to liquidated damages and contractual remedy, following the previous discussion, the case team, during the present round of discussion.",liquidated damages; contractual; remedy,3,3,1,remedy,3,0.0,"The current findings was reviewed in relation to liquidated damages and contractual remedy. Following the previous discussion, the case team during the present round of discussion.","The current findings was reviewed in relation to liquidated damages and contractual remedies, following the previous discussion, the case team, during the present round of discussion.",0.11538461538461539,0.038461538461538464,0.25,2,0,1,1.0,0.6666666666666666,0.0,,,en
nlu_0494_02,S0494,train,technology,"The team is evaluating CI/CD pipeline in the context of automated test, with particular attention to the reported issue; after the latest information became available, the case team, after the latest information was reviewed. The record specifically references CI/CD pipeline.",pipeline; automated,2,2,0,,2,,"The team is evaluating CI-CD pipeline in the context of automated test with particular attention to the reported issue. After the latest information became available, the case team, after the latest information was reviewed. The record specifically references CI-CD pipeline.",,0.125,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0554_06,S0554,train,general,"I am trying to change a calendar event, and this is after the latest information became available, the responsible specialist, during the present round of discussion.",calendar; trying; change,3,3,0,,3,,"I am trying to change a calendar event, and this is after the latest information became available, the responsible specialist, during the present round of discussion.",,0.0,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0174_04,S0174,train,medical,"A detailed authorization was requested concerning the implications of heparin; during the most recent assessment, the technical or professional team, while considering the current evidence.",heparin,1,1,0,,1,,"A detailed authorization was requested concerning the implications of Heparin. During the most recent assessment, the technical or professional team, while considering the current evidence.",,0.08,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0278_08,S0278,train,finance,"The case involves the reported concern involving price-to-earnings ratio, and the relevant relevant records is being assessed; during the ongoing evaluation, the person handling the matter, before the next decision. The record specifically references price-to-earnings ratio.",price-to-earnings ratio,1,0,0,,0,,"The case involves the reported concern involving price-to-earnings ratio, and the relevant relevant records is being assessed during the ongoing evaluation, the person handling the matter before the next decision. The record specifically references price-to-earnings ratio.",,0.05555555555555555,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0171_08,S0171,train,medical,"The case involves the reported concern involving heparin, and the relevant relevant records is being assessed; after the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references heparin.",heparin,1,1,0,,1,,"The case involves the reported concern involving Heparin, and the relevant relevant records is being assessed. After the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references Heparin.",,0.1111111111111111,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0518_03,S0518,unseen,general,"Please help me ask about a commute; this is following the previous discussion, the decision-making group, while comparing the available options.",commute,1,1,0,,1,,"Please help me ask about a commute. This is following the previous discussion, the decision-making group, while comparing the available options.",,0.09523809523809523,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0525_10,S0525,validation,general,"I need some information because I want to ask for directions; in the current round of review, the person handling the matter, while comparing the available options.",directions; because,2,2,0,,2,,"I need some information because I want to ask for directions. In the current round of review, the person handling the matter while comparing the available options.",,0.1111111111111111,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0576_08,S0576,train,general,"Is it possible to check a booking, considering during the latest review, the responsible specialist, before the next decision?",possible; booking,2,2,0,,2,,Is it possible to check a booking considering during the latest review the responsible specialist before the next decision?,,0.15789473684210525,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0348_05,S0348,train,legal,"The specialist discussed the documented issue involving contractual remedy during the latest model; after the latest information became available, the person handling the matter, before the next decision. The record specifically references liquidated damages.",liquidated damages; contractual; remedy,3,3,0,,3,,"The specialist discussed the documented issue involving contractual remedy during the latest model. After the latest information became available, the person handling the matter before the next decision. The record specifically references liquidated damages.",,0.08823529411764706,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0086_05,S0086,train,medical,"The specialist discussed the documented issue involving brain MRI during the latest strategy; at the current stage, the decision-making group, before the next decision. The record specifically references cerebral infarction.",cerebral infarction,1,1,1,cerebral infarction,1,0.0,"The specialist discussed the documented issue involving brain MRI during the latest strategy at the current stage, the decision-making group, before the next decision. The record specifically references cerebral infarction.","The specialist discussed the documented issue involving brain MRI during the latest strategy at the current stage, the decision-making group, before the next decision. The record specifically references to Reebrow infarction.",0.03333333333333333,0.1,0.5,0,0,1,0.0,0.0,0.0,,,en
nlu_0569_06,S0569,train,general,"I am trying to check the weather, and this is as part of the current review, the technical or professional team, after the latest information was reviewed.",weather; trying,2,2,0,,2,,"I am trying to check the weather, and this is as part of the current review, the technical or professional team, after the latest information was reviewed.",,0.0,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0474_08,S0474,unseen,technology,"The case involves the reported concern involving PostgreSQL, and the relevant relevant records is being assessed; during the latest review, the relevant team, before the matter is finalized. The record specifically references PostgreSQL.",postgresql,1,1,1,postgresql,1,6.0,"The case involves the reported concern involving Postgres SQL, and the relevant relevant records is being assessed. During the latest review, the relevant team, before the matter is finalized. The record specifically references Postgres SQL.","The case involves the reported concern involving Postgres SQL and the relevant relevant records is being assessed. During the latest review, the relevant team, before the matter, is finalized. The record specifically references Postgres SQL.",0.18181818181818182,0.21212121212121213,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0410_08,S0410,train,legal,"The case involves the reported concern involving motion to dismiss, and the relevant relevant records is being assessed; at the current stage, the relevant team, before the matter is finalized. The record specifically references motion to dismiss.",motion dismiss,1,0,0,,0,,"The case involves the reported concern involving motion to dismiss, and the relevant relevant records is being assessed. At the current stage, the relevant team, before the matter, is finalized. The record specifically references motion to dismiss.",,0.08108108108108109,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0217_01,S0217,unseen,finance,"The current findings was reviewed in relation to mortgage underwriting and loan-to-value ratio, following the previous discussion, the responsible specialist, during the present round of discussion.",mortgage underwriting; loan-to-value,2,2,0,,2,,"The current findings was reviewed in relation to mortgage underwriting and loan-to-value ratio. Following the previous discussion, the responsible specialist during the present round of discussion.",,0.11538461538461539,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0070_09,S0070,train,medical,"The professional handling the matter is reviewing the effect of bradykinesia on the overall situation and the associated observed changes; at the next decision point, the current reviewer, during the present round of discussion.",bradykinesia,1,1,1,bradykinesia,1,6.0,"The professional handling the matter is reviewing the effect of bradikanesha on the overall situation and the associated observed changes. At the next decision point, the current reviewer during the present round of discussion","The professional handling the matter is reviewing the effect of Fratikanija on the overall situation and the associated observed changes. At the next decision point, the current reviewer during the present round of discussion",0.14705882352941177,0.14705882352941177,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0594_07,S0594,unseen,general,"I would like to change a calendar event; the situation is at the current stage, the technical or professional team, after the latest information was reviewed.",calendar; change,2,2,0,,2,,"I would like to change a calendar event. The situation is at the current stage, the technical or professional team after the latest information was reviewed.",,0.11538461538461539,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0300_10,S0300,validation,finance,"Further adjustment is needed before a final decision is made about the decision surrounding underlying exposure; during the ongoing evaluation, the assigned professional, during the present round of discussion. The record specifically references derivative hedge.",derivative hedge; underlying,2,2,1,derivative hedge,2,0.0,"Further adjustment is needed before a final decision is made about the decision surrounding underlying exposure. During the ongoing evaluation, the assigned professional during the present round of discussion. The record specifically references derivative hedge.","Further adjustment is needed before a final decision is made about the decision surrounding underlying exposure. During the ongoing evaluation, the assigned professional during the present round of discussion. The record specifically references derivative catch.",0.08571428571428572,0.11428571428571428,0.3333333333333333,1,0,1,1.0,0.5,0.0,,,en
nlu_0370_07,S0370,validation,legal,"The latest validation focused on the evidence related to notice period; after the latest information became available, the reviewing group, before the matter is finalized. The discussion also considers termination right.",termination; period; notice,3,3,0,,3,,"The latest validation focused on the evidence related to notice period. After the latest information became available, the reviewing group, before the matter is finalized. The discussion also considers termination right.",,0.06451612903225806,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0164_07,S0164,unseen,medical,"The latest strategy focused on the evidence related to INR; following the previous discussion, the decision-making group, before the matter is finalized. The discussion also considers anticoagulation.",anticoagulation,1,1,1,anticoagulation,1,0.0,"The latest strategy focused on the evidence related to INR. Following the previous discussion, the decision-making group, before the matter is finalized. The discussion also considers anticoagulation. The decision-making group, before the matter is finalized, is the decision-making group. The decision-making group, before the matter is finalized, is the decision-making group.","The latest strategy focused on the evidence related to INR. Following the previous discussion, the decision-making group, before the matter is finalized. The discussion also considers anti-graduation.",0.9629629629629629,0.1111111111111111,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0346_08,S0346,train,legal,"The case involves the reported concern involving liquidated damages, and the relevant relevant records is being assessed; following the previous discussion, the relevant team, while comparing the available options. The record specifically references liquidated damages.",liquidated damages,1,1,0,,1,,"The case involves the reported concern involving liquidated damages, and the relevant relevant records is being assessed, following the previous discussion, the relevant team, while comparing the available options. The records specifically references liquidated damages.",,0.05714285714285714,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0359_02,S0359,train,legal,"The team is evaluating material breach in the context of breach, with particular attention to the reported issue; after the latest information became available, the decision-making group, while considering the current evidence. The record specifically references material breach.",material breach,1,1,0,,1,,"The team is evaluating material breach in the context of breach, with particular attention to the reported issue. After the latest information became available, the decision-making group, while considering the current evidence. The record specifically references material breach.",,0.05263157894736842,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0130_02,S0130,train,medical,"The team is evaluating metformin in the context of glycemic control, with particular attention to the reported issue; after the recent update, the responsible specialist, before the matter is finalized. The record specifically references metformin.",metformin; glycemic; control,3,3,1,glycemic,3,0.0,"The team is evaluating Metformin in the context of glycemic control, with particular attention to the reported issue. After the recent update, the responsible specialist, before the matter is finalized. The record specifically references Metformin.","The team is evaluating metformin in the context of glycine at control, with particular attention to the reported issue. After the recent update, the responsible specialist, before the matter is finalized. The record specifically references metformin.",0.11428571428571428,0.11428571428571428,0.3333333333333333,2,0,1,1.0,0.6666666666666666,0.0,,,en
nlu_0466_10,S0466,train,technology,"Further resolution is needed before a final decision is made about the decision surrounding request; after the recent update, the reviewing group, during the present round of discussion. The record specifically references REST API.",rest,1,1,0,,1,,"Further resolution is needed before a final decision is made about the decision surrounding request. After the recent update, the reviewing group during the present round of discussion. The records specifically references REST API.",,0.11764705882352941,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0562_07,S0562,validation,general,"I would like to reschedule an appointment; the situation is during the most recent assessment, the current reviewer, before the next decision.",appointment; reschedule,2,2,0,,2,,"I would like to reschedule an appointment. The situation is during the most recent assessment, the current reviewer before the next decision.",,0.13636363636363635,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0186_04,S0186,validation,medical,"A detailed adjustment was requested concerning the implications of levothyroxine; as part of the current review, the responsible specialist, while considering the current evidence.",levothyroxine,1,1,1,levothyroxine,1,6.0,"A detailed adjustment was requested concerning the implications of Levothiric sign. As part of the current review, the responsible specialist, while considering the current evidence.","A detailed adjustment was requested concerning the implications of Levithyric sign. As part of the current review, the responsible specialist, while considering the current evidence.",0.125,0.125,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0524_03,S0524,train,general,"Please help me check store opening; this is as part of the current review, the assigned professional, before the matter is finalized.",opening,1,1,0,,1,,Please help me check store opening. This is as part of the current review the assigned professional before the matter is finalized,,0.22727272727272727,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0377_04,S0377,train,legal,"A detailed assessment was requested concerning the implications of termination provision; at the next decision point, the reviewing organization, before the matter is finalized.",termination provision,1,1,0,,1,,"A detailed assessment was requested concerning the implications of termination provision. At the next decision point, the reviewing organization before the matter is finalized.",,0.125,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0331_05,S0331,train,legal,"The specialist discussed the documented issue involving indemnity during the latest resolution; during the ongoing evaluation, the technical or professional team, before the matter is finalized. The record specifically references indemnification clause.",indemnification clause; indemnity,2,2,1,indemnification clause,2,0.0,"The specialist discussed the documented issue involving indemnity during the latest resolution. During the ongoing evaluation, the technical or professional team, before the matter is finalized. The record specifically references indemnification clause.","The specialist discussed the documented issue involving indemnity during the latest resolution. During the ongoing evaluation, the technical or professional team, before the matter is finalized. The record specifically references indemnification files.",0.0625,0.09375,0.3333333333333333,1,0,1,1.0,0.5,0.0,,,en
nlu_0590_07,S0590,unseen,general,"I would like to send a document; the situation is during the latest review, the current reviewer, after the latest information was reviewed.",document,1,1,0,,1,,"I would like to send a document. The situation is during the latest review, the current reviewer, after the latest information was reviewed.",,0.08695652173913043,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0573_08,S0573,validation,general,"Is it possible to ask about a parcel, considering as part of the current review, the person handling the matter, before the next decision?",possible; parcel,2,2,0,,2,,"Is it possible to ask about a parcel, considering as part of the current review, the person handling the matter before the next decision?",,0.041666666666666664,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0375_04,S0375,train,legal,"A detailed transfer was requested concerning the implications of termination provision; during the latest review, the relevant team, while considering the current evidence.",termination provision,1,1,0,,1,,"A detailed transfer was requested concerning the implications of termination provision. During the latest review, the relevant team, while considering the current evidence.",,0.08695652173913043,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0345_06,S0345,unseen,legal,"The available evidence was considered before deciding how to address the current status of governing law; after the latest information became available, the decision-making group, before the matter is finalized.",governing,1,1,0,,1,,"The available evidence was considered before deciding how to address the current status of governing law. After the latest information became available, the decision-making group, before the matter is finalized.",,0.06666666666666667,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0200_09,S0200,train,finance,"The professional handling the matter is reviewing the effect of anti-money laundering on the overall situation and the associated observed changes; during the latest review, the assigned professional, before the matter is finalized.",laundering; anti-money,2,2,1,anti-money,2,0.0,"The professional handling the matter is reviewing the effect of anti-money, laundering on the overall situation, and the associated observed changes. During the latest review, the assigned professional, before the matter, is finalized.","The professional handling the matter is reviewing the effect of anti-mending, laundering on the overall situation, and the associated observed changes. During the latest review, the assigned professional, before the matter is finalized.",0.15151515151515152,0.12121212121212122,0.5,1,0,1,1.0,0.5,0.0,,,en
nlu_0067_04,S0067,train,medical,"A detailed strategy was requested concerning the implications of Parkinson disease; at the current stage, the reviewing group, while considering the current evidence.",parkinson disease,1,0,0,,0,,"A detailed strategy was requested concerning the implications of Parkinson's disease. At the current stage, the reviewing group, while considering the current evidence.",,0.13043478260869565,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0478_10,S0478,train,technology,"Further record is needed before a final decision is made about the decision surrounding SQL query; in the current round of review, the assigned professional, while considering the current evidence. The record specifically references PostgreSQL.",postgresql,1,1,1,postgresql,1,6.0,"Further record is needed before a final decision is made about the decision surrounding SQL query. In the current round of review, the assigned professional, while considering the current evidence. The record specifically references PostGIR SQL.","Further record is needed before a final decision is made about the decision surrounding SQL query. In the current round of review, the assigned professional, while considering the current evidence. The record specifically references Postor SQL.",0.11428571428571428,0.11428571428571428,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0536_04,S0536,train,general,"I wanted to ask about check a booking, particularly at the current stage, the reviewing group, while comparing the available options.",particularly; booking; wanted,3,3,0,,3,,"I wanted to ask about check-up booking, particularly at the current stage, the reviewing group, while comparing the available options.",,0.09523809523809523,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0375_09,S0375,train,legal,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes; during the latest review, the relevant team, while considering the current evidence.",termination,1,1,0,,1,,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes. During the latest review, the relevant team, while considering the current evidence.",,0.06060606060606061,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0442_04,S0442,train,technology,"A detailed risk was requested concerning the implications of Docker; during the ongoing evaluation, the current reviewer, during the present round of discussion.",docker,1,1,1,docker,1,0.0,"A detailed risk was requested concerning the implications of Docker. During the ongoing evaluation, the current reviewer during the present round of discussion.","A detailed risk was requested concerning the implications of doctor. During the ongoing evaluation, the current reviewer during the present round of discussion.",0.13043478260869565,0.13043478260869565,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0475_05,S0475,train,technology,"The specialist discussed the documented issue involving relational database during the latest response; at the next decision point, the responsible specialist, before the matter is finalized. The record specifically references PostgreSQL.",postgresql; relational; database,3,2,0,,2,,"The specialist discussed the documented issue involving relational database during the latest response. At the next decision point, the responsible specialist, before the matter is finalized. The record specifically references Post-GIR SQL.",,0.12903225806451613,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0554_01,S0554,train,general,"I need help with change a calendar event, after the latest information became available, the responsible specialist, during the present round of discussion.",calendar; change,2,2,0,,2,,"I need help with change a calendar event. After the latest information became available, the responsible specialist during the present round of discussion.",,0.13043478260869565,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0558_06,S0558,train,general,"I am trying to ask about a commute, and this is after the recent update, the responsible specialist, while comparing the available options.",commute; trying,2,2,0,,2,,"I am trying to ask about a commute, and this is after the recent update, the responsible specialist, while comparing the available options.",,0.0,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0071_10,S0071,validation,medical,"Further assessment is needed before a final decision is made about the decision surrounding resting tremor; in the current round of review, the decision-making group, while considering the current evidence. The record specifically references Parkinson disease.",parkinson disease; resting; tremor,3,2,0,,2,,"Further assessment is needed before a final decision is made about the decision surrounding resting tremor. In the current round of review, the decision-making group, while considering the current evidence. The record specifically references Parkinson's disease.",,0.08333333333333333,,1.0,0,0,2,0.0,0.0,0.0,,,en
