sample_id,scenario_id,split,domain,reference_transcript,controlled_transcript,error_injected,error_type,source_term,replacement_term,replacement_similarity,error_location,controlled_S,controlled_D,controlled_I,controlled_N,controlled_WER,transcript_changed
nlu_0030_05,S0030,validation,medical,"The specialist discussed the documented issue involving electrocardiographic changes during the latest incident; during the latest review, the reviewing organization, before the matter is finalized. The record specifically references ST-segment elevation.","The specialist discussed the documented issue involving electroencephalography changes during the latest incident; during the latest review, the reviewing organization, before the matter is finalized. The record specifically references ST-segment elevation.",1,domain_term_phonetic_semantic_substitution,electrocardiographic,electroencephalography,0.7461538461538462,single_domain_term,1,0,0,32,0.03125,1
nlu_0155_08,S0155,train,medical,"The case involves the reported concern involving azithromycin, and the relevant relevant records is being assessed; at the current stage, the technical or professional team, while considering the current evidence. The record specifically references azithromycin.","The case involves the reported concern involving hormone, and the relevant relevant records is being assessed; at the current stage, the technical or professional team, while considering the current evidence. The record specifically references azithromycin.",1,domain_term_phonetic_semantic_substitution,azithromycin,hormone,0.48070175438596485,single_domain_term,1,0,0,35,0.02857142857142857,1
nlu_0202_03,S0202,train,finance,"The current available evidence requires further report, especially in relation to the relationship between AML and anti-money laundering; at the next decision point, the technical or professional team, before the next decision. The discussion also considers anti-money laundering.","The current available evidence requires further report, especially in relation to the relationship between AML and anti-money underlying; at the next decision point, the technical or professional team, before the next decision. The discussion also considers anti-money laundering.",1,domain_term_phonetic_semantic_substitution,laundering,underlying,0.6646153846153846,single_domain_term,1,0,0,40,0.025,1
nlu_0059_09,S0059,validation,medical,"The professional handling the matter is reviewing the effect of wide-complex rhythm on the overall situation and the associated observed changes; at the current stage, the assigned professional, before the matter is finalized.","The professional handling the matter is reviewing the effect of wide-complex rhythm on the overall situation and the activated observed changes; at the current stage, the assigned professional, before the matter is finalized.",1,domain_term_phonetic_semantic_substitution,associated,activated,0.5912280701754385,single_domain_term,1,0,0,34,0.029411764705882353,1
nlu_0333_10,S0333,unseen,legal,"Further analysis is needed before a final decision is made about the decision surrounding losses; at the current stage, the decision-making group, after the latest information was reviewed. The record specifically references indemnification clause.","Further analysis is needed before a final decision is made about the decision surrounding losses; at the current stage, the decision-making group, after the latest information was reviewed. The record specifically references interpretation clause.",1,domain_term_phonetic_semantic_substitution,indemnification,interpretation,0.5431034482758621,single_domain_term,1,0,0,35,0.02857142857142857,1
nlu_0241_04,S0241,train,finance,"A detailed report was requested concerning the implications of credit risk; at the current stage, the relevant team, after the latest information was reviewed.","A detailed report was requested concerning the allocation of credit risk; at the current stage, the relevant team, after the latest information was reviewed.",1,domain_term_phonetic_semantic_substitution,implications,allocation,0.5863636363636364,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0213_10,S0213,train,finance,"Further analysis is needed before a final decision is made about the decision surrounding debt-to-income; during the most recent assessment, the relevant team, before the matter is finalized. The record specifically references mortgage underwriting.","Further analysis is needed before a final decision is made about the decision surrounding debt-to-income; during the most recent assessment, the relevant team, before the matter is finalized. The record specifically references mortgage underlying.",1,domain_term_phonetic_semantic_substitution,underwriting,underlying,0.7378787878787879,single_domain_term,1,0,0,36,0.027777777777777776,1
nlu_0400_09,S0400,train,legal,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; during the ongoing evaluation, the reviewing group, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; during the ongoing obligation, the reviewing group, after the latest information was reviewed.",1,domain_term_phonetic_semantic_substitution,evaluation,obligation,0.5433333333333333,single_domain_term,1,0,0,34,0.029411764705882353,1
nlu_0526_01,S0526,train,general,"I need help with check train status, following the previous discussion, the reviewing organization, before the next decision.","I need help with check train status, following the previous discussion, the reviewing organization, before the next directions.",1,domain_term_phonetic_semantic_substitution,decision,directions,0.5333333333333333,single_domain_term,1,0,0,18,0.05555555555555555,1
nlu_0375_02,S0375,train,legal,"The team is evaluating termination provision in the context of notice period, with particular attention to the reported issue; during the latest review, the relevant team, while considering the current evidence. The record specifically references termination provision.","The team is evaluating testimony provision in the context of notice period, with particular attention to the reported issue; during the latest review, the relevant team, while considering the current evidence. The record specifically references termination provision.",1,domain_term_phonetic_semantic_substitution,termination,testimony,0.61,single_domain_term,1,0,0,37,0.02702702702702703,1
nlu_0351_09,S0351,train,legal,"The professional handling the matter is reviewing the effect of contractual remedy on the overall situation and the associated observed changes; at the current stage, the decision-making group, while comparing the available options.","The professional handling the matter is reviewing the effect of contract remedy on the overall situation and the associated observed changes; at the current stage, the decision-making group, while comparing the available options.",1,domain_term_phonetic_semantic_substitution,contractual,contract,0.9062753036437247,single_domain_term,1,0,0,34,0.029411764705882353,1
nlu_0272_10,S0272,unseen,finance,"Further review is needed before a final decision is made about the decision surrounding enterprise value; during the most recent assessment, the decision-making group, during the present round of discussion. The record specifically references equity valuation.","Further review is needed before a final decision is made about the decision underlying enterprise value; during the most recent assessment, the decision-making group, during the present round of discussion. The record specifically references equity valuation.",1,domain_term_phonetic_semantic_substitution,surrounding,underlying,0.5076923076923077,single_domain_term,1,0,0,37,0.02702702702702703,1
nlu_0547_02,S0547,train,general,"Could you help me with request a reminder? This is in the current round of review, the technical or professional team, while considering the current evidence.","Could you help me with request a reschedule? This is in the current round of review, the technical or professional team, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,reminder,reschedule,0.48737373737373735,single_domain_term,1,0,0,26,0.038461538461538464,1
nlu_0547_08,S0547,train,general,"Is it possible to request a reminder, considering in the current round of review, the technical or professional team, while considering the current evidence?","Is it possible to request a reschedule, considering in the current round of review, the technical or professional team, while considering the current evidence?",1,domain_term_phonetic_semantic_substitution,reminder,reschedule,0.48737373737373735,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0056_07,S0056,train,medical,"The latest analysis focused on the evidence related to catheter-based assessment; following the previous discussion, the decision-making group, after the latest information was reviewed. The discussion also considers coronary angiography.","The latest analysis focused on the evidence related to catheter-based assessment; following the previous discussion, the decision-making group, after the latest information was reviewed. The discussion also considers coronary echocardiography.",1,domain_term_phonetic_semantic_substitution,angiography,echocardiography,0.5458333333333333,single_domain_term,1,0,0,32,0.03125,1
nlu_0247_10,S0247,train,finance,"Further validation is needed before a final decision is made about the decision surrounding loan pricing; during the latest review, the current reviewer, while considering the current evidence. The record specifically references interest-rate reset.","Further validation is needed before a final decision is made about the decision underlying loan pricing; during the latest review, the current reviewer, while considering the current evidence. The record specifically references interest-rate reset.",1,domain_term_phonetic_semantic_substitution,surrounding,underlying,0.5076923076923077,single_domain_term,1,0,0,35,0.02857142857142857,1
nlu_0374_09,S0374,unseen,legal,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes; during the latest review, the decision-making group, before the next decision.","The professional handling the matter is reviewing the effect of testimony right on the overall situation and the associated observed changes; during the latest review, the decision-making group, before the next decision.",1,domain_term_phonetic_semantic_substitution,termination,testimony,0.61,single_domain_term,1,0,0,33,0.030303030303030304,1
nlu_0429_07,S0429,train,legal,"The latest resolution focused on the evidence related to court filing; at the next decision point, the person handling the matter, before the matter is finalized. The discussion also considers procedural rule.","The latest representation focused on the evidence related to court filing; at the next decision point, the person handling the matter, before the matter is finalized. The discussion also considers procedural rule.",1,domain_term_phonetic_semantic_substitution,resolution,representation,0.6875,single_domain_term,1,0,0,32,0.03125,1
nlu_0494_03,S0494,train,technology,"The current available evidence requires further validation, especially in relation to the relationship between CI/CD pipeline and continuous integration; after the latest information became available, the case team, after the latest information was reviewed. The discussion also considers continuous integration.","The current available evidence requires further validation, especially in relation to the relationship between CI/CD pipeline and continuous orchestration; after the latest information became available, the case team, after the latest information was reviewed. The discussion also considers continuous integration.",1,domain_term_phonetic_semantic_substitution,integration,orchestration,0.48988095238095236,single_domain_term,1,0,0,41,0.024390243902439025,1
nlu_0172_07,S0172,train,medical,"The latest transfer focused on the evidence related to activated partial thromboplastin time; at the next decision point, the case team, while comparing the available options. The discussion also considers anticoagulation.","The latest transfer focused on the evidence related to activated partial thromboplastin time; at the next decision point, the case team, while comparing the available options. The discussion also considers antibiotic.",1,domain_term_phonetic_semantic_substitution,anticoagulation,antibiotic,0.596,single_domain_term,1,0,0,31,0.03225806451612903,1
nlu_0261_05,S0261,validation,finance,"The specialist discussed the documented issue involving diversification during the latest risk; after the recent update, the current reviewer, while considering the current evidence. The record specifically references portfolio allocation.","The specialist discussed the documented issue involving verification during the latest risk; after the recent update, the current reviewer, while considering the current evidence. The record specifically references portfolio allocation.",1,domain_term_phonetic_semantic_substitution,diversification,verification,0.7396825396825396,single_domain_term,1,0,0,30,0.03333333333333333,1
nlu_0495_04,S0495,train,technology,"A detailed transfer was requested concerning the implications of CI/CD pipeline; in the current round of review, the responsible specialist, during the present round of discussion.","A detailed transfer was requested concerning the implications of CI/CD pipeline; in the current round of review, the relational specialist, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,responsible,relational,0.5666666666666667,single_domain_term,1,0,0,27,0.037037037037037035,1
nlu_0171_05,S0171,train,medical,"The specialist discussed the documented issue involving anticoagulation during the latest resolution; after the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references heparin.","The specialist discussed the documented issue involving antibiotic during the latest resolution; after the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references heparin.",1,domain_term_phonetic_semantic_substitution,anticoagulation,antibiotic,0.596,single_domain_term,1,0,0,32,0.03125,1
nlu_0214_10,S0214,train,finance,"Further case is needed before a final decision is made about the decision surrounding debt-to-income; at the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underwriting.","Further case is needed before a final decision is made about the decision surrounding debt-to-income; at the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underlying.",1,domain_term_phonetic_semantic_substitution,underwriting,underlying,0.7378787878787879,single_domain_term,1,0,0,35,0.02857142857142857,1
nlu_0324_10,S0324,unseen,legal,"Further account is needed before a final decision is made about the decision surrounding unforeseeable event; as part of the current review, the current reviewer, while considering the current evidence. The record specifically references force majeure.","Further account is needed before a final decision is made about the decision summary unforeseeable event; as part of the current review, the current reviewer, while considering the current evidence. The record specifically references force majeure.",1,domain_term_phonetic_semantic_substitution,surrounding,summary,0.4666666666666667,single_domain_term,1,0,0,36,0.027777777777777776,1
nlu_0239_04,S0239,unseen,finance,"A detailed analysis was requested concerning the implications of credit risk; at the current stage, the reviewing group, before the next decision.","A detailed analysis was requested concerning the allocation of credit risk; at the current stage, the reviewing group, before the next decision.",1,domain_term_phonetic_semantic_substitution,implications,allocation,0.5863636363636364,single_domain_term,1,0,0,22,0.045454545454545456,1
nlu_0432_02,S0432,train,legal,"The team is evaluating jurisdiction in the context of venue, with particular attention to the reported issue; during the latest review, the relevant team, before the next decision. The record specifically references jurisdiction.","The team is evaluating production in the context of venue, with particular attention to the reported issue; during the latest review, the relevant team, before the next decision. The record specifically references jurisdiction.",1,domain_term_phonetic_semantic_substitution,jurisdiction,production,0.5755244755244755,single_domain_term,1,0,0,33,0.030303030303030304,1
nlu_0129_06,S0129,validation,medical,"The available evidence was considered before deciding how to address the current status of metformin; after the recent update, the reviewing organization, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of metformin; after the recent update, the reviewing catheterization, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,organization,catheterization,0.49312169312169307,single_domain_term,1,0,0,28,0.03571428571428571,1
nlu_0511_06,S0511,train,general,"I am trying to confirm a meeting, and this is after the recent update, the responsible specialist, before the next decision.","I am trying to confirm a meeting, and this is after the recent update, the reschedule specialist, before the next decision.",1,domain_term_phonetic_semantic_substitution,responsible,reschedule,0.5474358974358975,single_domain_term,1,0,0,21,0.047619047619047616,1
nlu_0536_08,S0536,train,general,"Is it possible to check a booking, considering at the current stage, the reviewing group, while comparing the available options?","Is it personal to check a booking, considering at the current stage, the reviewing group, while comparing the available options?",1,domain_term_phonetic_semantic_substitution,possible,personal,0.4645833333333333,single_domain_term,1,0,0,20,0.05,1
nlu_0394_01,S0394,validation,legal,"The current findings was reviewed in relation to deposition and witness testimony, in the current round of review, the current reviewer, before the next decision.","The current findings was reviewed in relation to representation and witness testimony, in the current round of review, the current reviewer, before the next decision.",1,domain_term_phonetic_semantic_substitution,deposition,representation,0.5375,single_domain_term,1,0,0,25,0.04,1
nlu_0454_08,S0454,validation,technology,"The case involves the reported concern involving Kubernetes, and the relevant relevant records is being assessed; after the latest information became available, the responsible specialist, after the latest information was reviewed. The record specifically references Kubernetes.","The case involves the reported concern involving Kubernetes, and the relevant relevant records is being assessed; after the latest information became available, the relational specialist, after the latest information was reviewed. The record specifically references Kubernetes.",1,domain_term_phonetic_semantic_substitution,responsible,relational,0.5666666666666667,single_domain_term,1,0,0,36,0.027777777777777776,1
nlu_0160_02,S0160,unseen,medical,"The team is evaluating azithromycin in the context of infection, with particular attention to the reported issue; after the recent update, the decision-making group, after the latest information was reviewed. The record specifically references azithromycin.","The team is evaluating hormone in the context of infection, with particular attention to the reported issue; after the recent update, the decision-making group, after the latest information was reviewed. The record specifically references azithromycin.",1,domain_term_phonetic_semantic_substitution,azithromycin,hormone,0.48070175438596485,single_domain_term,1,0,0,36,0.027777777777777776,1
nlu_0532_01,S0532,train,general,"I need help with plan a trip, during the ongoing evaluation, the person handling the matter, before the matter is finalized.","I need help with plan a trip, during the ongoing location, the person handling the matter, before the matter is finalized.",1,domain_term_phonetic_semantic_substitution,evaluation,location,0.6083333333333333,single_domain_term,1,0,0,21,0.047619047619047616,1
nlu_0217_03,S0217,unseen,finance,"The current available evidence requires further response, especially in relation to the relationship between mortgage underwriting and loan-to-value ratio; following the previous discussion, the responsible specialist, during the present round of discussion. The discussion also considers loan-to-value ratio.","The current available evidence requires further response, especially in relation to the relationship between mortgage underlying and loan-to-value ratio; following the previous discussion, the responsible specialist, during the present round of discussion. The discussion also considers loan-to-value ratio.",1,domain_term_phonetic_semantic_substitution,underwriting,underlying,0.7378787878787879,single_domain_term,1,0,0,42,0.023809523809523808,1
nlu_0240_07,S0240,validation,finance,"The latest exposure focused on the evidence related to borrower assessment; in the current round of review, the case team, after the latest information was reviewed. The discussion also considers default probability.","The latest exposure focused on the evidence related to borrower assessment; in the current round of review, the case team, after the latest information was reviewed. The discussion also considers default pricing.",1,domain_term_phonetic_semantic_substitution,probability,pricing,0.48737373737373735,single_domain_term,1,0,0,32,0.03125,1
nlu_0032_08,S0032,train,medical,"The case involves the reported concern involving ST-segment elevation, and the relevant relevant records is being assessed; during the most recent assessment, the relevant team, while comparing the available options. The record specifically references ST-segment elevation.","The case involves the reported concern involving ST-segment elevation, and the relevant relevant records is being assessed; during the most recent assessment, the relevant team, while comparing the available options. The record specifically warfarin ST-segment elevation.",1,domain_term_phonetic_semantic_substitution,references,warfarin,0.5191919191919192,single_domain_term,1,0,0,38,0.02631578947368421,1
nlu_0539_04,S0539,train,general,"I wanted to ask about set a personal reminder, particularly after the latest information became available, the relevant team, while considering the current evidence.","I wanted to ask about set a parcel reminder, particularly after the latest information became available, the relevant team, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,personal,parcel,0.4833333333333333,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0312_02,S0312,validation,finance,"The team is evaluating yield curve in the context of maturity, with particular attention to the reported issue; after the latest information became available, the relevant team, before the next decision. The record specifically references yield curve.","The team is evaluating yield curve in the context of maturity, with particular attention to the reported issue; after the latest information became available, the relevant team, before the next decision. The record specifically return yield curve.",1,domain_term_phonetic_semantic_substitution,references,return,0.625,single_domain_term,1,0,0,37,0.02702702702702703,1
nlu_0404_07,S0404,train,legal,"The latest strategy focused on the evidence related to interrogatories; during the ongoing evaluation, the reviewing organization, while considering the current evidence. The discussion also considers document production.","The latest strategy focused on the evidence related to interpretation; during the ongoing evaluation, the reviewing organization, while considering the current evidence. The discussion also considers document production.",1,domain_term_phonetic_semantic_substitution,interrogatories,interpretation,0.6529556650246305,single_domain_term,1,0,0,28,0.03571428571428571,1
nlu_0080_06,S0080,train,medical,"The available evidence was considered before deciding how to address the current status of ischemic stroke; following the previous discussion, the assigned professional, while considering the current evidence.","The available evidence was control before deciding how to address the current status of ischemic stroke; following the previous discussion, the assigned professional, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,considered,control,0.5874331550802139,single_domain_term,1,0,0,28,0.03571428571428571,1
nlu_0303_01,S0303,train,finance,"The current findings was reviewed in relation to derivative hedge and hedging strategy, after the latest information became available, the technical or professional team, after the latest information was reviewed.","The current findings was reviewed in relation to deposit hedge and hedging strategy, after the latest information became available, the technical or professional team, after the latest information was reviewed.",1,domain_term_phonetic_semantic_substitution,derivative,deposit,0.5369281045751634,single_domain_term,1,0,0,30,0.03333333333333333,1
nlu_0172_02,S0172,train,medical,"The team is evaluating heparin in the context of activated partial thromboplastin time, with particular attention to the reported issue; at the next decision point, the case team, while comparing the available options. The record specifically references heparin.","The team is evaluating heparin in the context of activated partial atorvastatin time, with particular attention to the reported issue; at the next decision point, the case team, while comparing the available options. The record specifically references heparin.",1,domain_term_phonetic_semantic_substitution,thromboplastin,atorvastatin,0.5009615384615385,single_domain_term,1,0,0,38,0.02631578947368421,1
nlu_0339_08,S0339,train,legal,"The case involves the reported concern involving governing law, and the relevant relevant records is being assessed; during the latest review, the person handling the matter, after the latest information was reviewed. The record specifically references governing law.","The case involves the reported concern involving governing law, and the relevant relevant records is being assessed; during the latest review, the person handling the matter, after the latest information was reviewed. The record specifically representations governing law.",1,domain_term_phonetic_semantic_substitution,references,representations,0.6037142857142856,single_domain_term,1,0,0,38,0.02631578947368421,1
nlu_0004_07,S0004,train,medical,"The latest strategy focused on the evidence related to coronary occlusion; during the ongoing evaluation, the relevant team, during the present round of discussion. The discussion also considers ST-segment elevation.","The latest strategy focused on the evidence related to coronary occlusion; during the ongoing fibrillation, the relevant team, during the present round of discussion. The discussion also considers ST-segment elevation.",1,domain_term_phonetic_semantic_substitution,evaluation,fibrillation,0.49090909090909085,single_domain_term,1,0,0,31,0.03225806451612903,1
nlu_0092_04,S0092,validation,medical,"A detailed resolution was requested concerning the implications of epilepsy; as part of the current review, the reviewing group, before the next decision.","A detailed resolution was requested concerning the thromboplastin of epilepsy; as part of the current review, the reviewing group, before the next decision.",1,domain_term_phonetic_semantic_substitution,implications,thromboplastin,0.48257918552036194,single_domain_term,1,0,0,23,0.043478260869565216,1
nlu_0398_03,S0398,train,legal,"The current available evidence requires further assessment, especially in relation to the relationship between deposition and witness testimony; in the current round of review, the relevant team, while comparing the available options. The discussion also considers witness testimony.","The current available evidence requires further assessment, especially in relation to the relationship between representation and witness testimony; in the current round of review, the relevant team, while comparing the available options. The discussion also considers witness testimony.",1,domain_term_phonetic_semantic_substitution,deposition,representation,0.5375,single_domain_term,1,0,0,38,0.02631578947368421,1
nlu_0414_04,S0414,validation,legal,"A detailed authorization was requested concerning the implications of motion to dismiss; in the current round of review, the relevant team, during the present round of discussion.","A detailed authority was requested concerning the implications of motion to dismiss; in the current round of review, the relevant team, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,authorization,authority,0.7681818181818182,single_domain_term,1,0,0,27,0.037037037037037035,1
nlu_0098_05,S0098,train,medical,"The specialist discussed the documented issue involving seizure activity during the latest analysis; at the next decision point, the person handling the matter, while considering the current evidence. The record specifically references seizure disorder.","The specialist discussed the documented issue involving seizure activity during the latest analysis; at the next decision point, the person handling the matter, while considering the current evidence. The record specifically warfarin seizure disorder.",1,domain_term_phonetic_semantic_substitution,references,warfarin,0.5191919191919192,single_domain_term,1,0,0,34,0.029411764705882353,1
nlu_0099_04,S0099,train,medical,"A detailed analysis was requested concerning the implications of seizure disorder; after the recent update, the person handling the matter, while considering the current evidence.","A detailed analysis was requested concerning the thromboplastin of seizure disorder; after the recent update, the person handling the matter, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,implications,thromboplastin,0.48257918552036194,single_domain_term,1,0,0,25,0.04,1
nlu_0521_10,S0521,train,general,"I need some information because I want to schedule a meeting; at the current stage, the responsible specialist, while comparing the available options.","I need some information because I want to schedule a meeting; at the current stage, the reschedule specialist, while comparing the available options.",1,domain_term_phonetic_semantic_substitution,responsible,reschedule,0.5474358974358975,single_domain_term,1,0,0,23,0.043478260869565216,1
nlu_0142_09,S0142,train,medical,"The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the associated observed changes; during the latest review, the person handling the matter, while considering the current evidence.","The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the activated observed changes; during the latest review, the person handling the matter, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,associated,activated,0.5912280701754385,single_domain_term,1,0,0,35,0.02857142857142857,1
nlu_0157_01,S0157,train,medical,"The current findings was reviewed in relation to azithromycin and macrolide antibiotic, following the previous discussion, the responsible specialist, while considering the current evidence.","The current findings was reviewed in relation to hormone and macrolide antibiotic, following the previous discussion, the responsible specialist, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,azithromycin,hormone,0.48070175438596485,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0414_06,S0414,validation,legal,"The available evidence was considered before deciding how to address the current status of motion to dismiss; in the current round of review, the relevant team, during the present round of discussion.","The available evidence was confidential before deciding how to address the current status of motion to dismiss; in the current round of review, the relevant team, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,considered,confidential,0.5716783216783217,single_domain_term,1,0,0,32,0.03125,1
nlu_0427_06,S0427,train,legal,"The available evidence was considered before deciding how to address the current status of civil procedure; during the ongoing evaluation, the decision-making group, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of civil procedure; during the ongoing obligation, the decision-making group, before the matter is finalized.",1,domain_term_phonetic_semantic_substitution,evaluation,obligation,0.5433333333333333,single_domain_term,1,0,0,29,0.034482758620689655,1
nlu_0136_06,S0136,train,medical,"The available evidence was considered before deciding how to address the current status of metformin; during the ongoing evaluation, the case team, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of metformin; during the ongoing elevation, the case team, after the latest information was reviewed.",1,domain_term_phonetic_semantic_substitution,evaluation,elevation,0.6328947368421052,single_domain_term,1,0,0,28,0.03571428571428571,1
nlu_0570_02,S0570,train,general,"Could you help me with send a document? This is following the previous discussion, the decision-making group, during the present round of discussion.","Could you help me with send a document? This is following the previous discussion, the directions-making group, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,decision,directions,0.5333333333333333,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0099_08,S0099,train,medical,"The case involves the reported concern involving seizure disorder, and the relevant relevant records is being assessed; after the recent update, the person handling the matter, while considering the current evidence. The record specifically references seizure disorder.","The case involves the reported concern involving seizure disorder, and the relevant relevant records is being assessed; after the recent update, the person handling the matter, while considering the current evidence. The record specifically warfarin seizure disorder.",1,domain_term_phonetic_semantic_substitution,references,warfarin,0.5191919191919192,single_domain_term,1,0,0,37,0.02702702702702703,1
nlu_0269_03,S0269,train,finance,"The current available evidence requires further screening, especially in relation to the relationship between equity valuation and discounted cash flow; after the recent update, the decision-making group, before the matter is finalized. The discussion also considers discounted cash flow.","The current available evidence requires further screening, especially in relation to the relationship between equity valuation and diversification cash flow; after the recent update, the decision-making group, before the matter is finalized. The discussion also considers discounted cash flow.",1,domain_term_phonetic_semantic_substitution,discounted,diversification,0.6037142857142856,single_domain_term,1,0,0,40,0.025,1
nlu_0165_01,S0165,train,medical,"The current findings was reviewed in relation to warfarin and anticoagulation, at the current stage, the relevant team, while considering the current evidence.","The current findings was reviewed in relation to warfarin and antibiotic, at the current stage, the relevant team, while considering the current evidence.",1,domain_term_phonetic_semantic_substitution,anticoagulation,antibiotic,0.596,single_domain_term,1,0,0,23,0.043478260869565216,1
nlu_0130_01,S0130,train,medical,"The current findings was reviewed in relation to metformin and type 2 diabetes, after the recent update, the responsible specialist, before the matter is finalized.","The current findings was reviewed in relation to metformin and type 2 diabetes, after the recent update, the resting specialist, before the matter is finalized.",1,domain_term_phonetic_semantic_substitution,responsible,resting,0.5555555555555556,single_domain_term,1,0,0,25,0.04,1
nlu_0369_02,S0369,validation,legal,"The team is evaluating representations and warranties in the context of warranty, with particular attention to the reported issue; during the latest review, the current reviewer, during the present round of discussion. The record specifically references representations and warranties.","The team is evaluating interpretation and warranties in the context of warranty, with particular attention to the reported issue; during the latest review, the current reviewer, during the present round of discussion. The record specifically references representations and warranties.",1,domain_term_phonetic_semantic_substitution,representations,interpretation,0.5747126436781609,single_domain_term,1,0,0,39,0.02564102564102564,1
nlu_0139_01,S0139,train,medical,"The current findings was reviewed in relation to insulin glargine and basal insulin, at the next decision point, the assigned professional, during the present round of discussion.","The current findings was reviewed in relation to insulin glargine and basal insulin, at the next diffusion point, the assigned professional, during the present round of discussion.",1,domain_term_phonetic_semantic_substitution,decision,diffusion,0.6220588235294118,single_domain_term,1,0,0,27,0.037037037037037035,1
nlu_0194_04,S0194,train,finance,"A detailed authorization was requested concerning the implications of KYC; as part of the current review, the reviewing group, while comparing the available options.","A detailed duration was requested concerning the implications of KYC; as part of the current review, the reviewing group, while comparing the available options.",1,domain_term_phonetic_semantic_substitution,authorization,duration,0.5333333333333333,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0505_06,S0505,train,general,"I am trying to ask for directions, and this is during the most recent assessment, the reviewing organization, before the matter is finalized.","I am trying to ask for location, and this is during the most recent assessment, the reviewing organization, before the matter is finalized.",1,domain_term_phonetic_semantic_substitution,directions,location,0.49444444444444446,single_domain_term,1,0,0,23,0.043478260869565216,1
nlu_0317_01,S0317,train,legal,"The current findings was reviewed in relation to confidentiality clause and confidential information, during the latest review, the responsible specialist, while comparing the available options.","The current findings was reviewed in relation to contractual clause and confidential information, during the latest review, the responsible specialist, while comparing the available options.",1,domain_term_phonetic_semantic_substitution,confidentiality,contractual,0.5615384615384615,single_domain_term,1,0,0,25,0.04,1
nlu_0204_01,S0204,unseen,finance,"The current findings was reviewed in relation to AML and anti-money laundering, during the ongoing evaluation, the reviewing organization, before the next decision.","The current findings was reviewed in relation to AML and anti-money laundering, during the ongoing evaluation, the reviewing duration, before the next decision.",1,domain_term_phonetic_semantic_substitution,organization,duration,0.51,single_domain_term,1,0,0,24,0.041666666666666664,1
nlu_0090_03,S0090,unseen,medical,"The current available evidence requires further model, especially in relation to the relationship between epilepsy and seizure disorder; at the next decision point, the reviewing group, while considering the current evidence. The discussion also considers seizure disorder.","The current available evidence requires further model, especially in relation to the relationship between epilepsy and seizure disorder; at the next decision point, the reviewing group, while considering the current evidence. The discussion also control seizure disorder.",1,domain_term_phonetic_semantic_substitution,considers,control,0.5977272727272727,single_domain_term,1,0,0,37,0.02702702702702703,1
nlu_0407_10,S0407,train,legal,"Further validation is needed before a final decision is made about the decision surrounding interrogatories; in the current round of review, the reviewing organization, while considering the current evidence. The record specifically references discovery.","Further validation is needed before a final decision is made about the decision surrounding interpretation; in the current round of review, the reviewing organization, while considering the current evidence. The record specifically references discovery.",1,domain_term_phonetic_semantic_substitution,interrogatories,interpretation,0.6529556650246305,single_domain_term,1,0,0,34,0.029411764705882353,1
nlu_0426_06,S0426,train,legal,"The available evidence was considered before deciding how to address the current status of civil procedure; at the next decision point, the assigned professional, while comparing the available options.","The available evidence was confidential before deciding how to address the current status of civil procedure; at the next decision point, the assigned professional, while comparing the available options.",1,domain_term_phonetic_semantic_substitution,considered,confidential,0.5716783216783217,single_domain_term,1,0,0,29,0.034482758620689655,1
nlu_0001_03,S0001,validation,medical,"The current available evidence requires further case, especially in relation to the relationship between myocardial ischemia and ST-segment elevation; at the next decision point, the reviewing organization, after the latest information was reviewed. The discussion also considers ST-segment elevation.","The current available evidence requires further case, especially in relation to the relationship between myocardial ischemia and ST-segment elevation; at the next decision point, the reviewing catheterization, after the latest information was reviewed. The discussion also considers ST-segment elevation.",1,domain_term_phonetic_semantic_substitution,organization,catheterization,0.49312169312169307,single_domain_term,1,0,0,41,0.024390243902439025,1
