sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0029_05,S0029,train,"The specialist discussed the documented issue involving electrocardiographic changes during the latest account; following the previous discussion, the person handling the matter, after the latest information was reviewed. The record specifically references ST-segment elevation.","The specialist discussed the documented issue involving electrocardiographic changes during the latest account. Following the previous discussion, the person handling the matter after the latest information was reviewed. The record specifically references ST Segment Elevation.",0.176470588235294,1,-0.239339776472612,0.0065008411183953,1.54748603351955,0,en,0,0,0,35,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0069_07,S0069,train,"The latest resolution focused on the evidence related to resting tremor; at the current stage, the reviewing organization, after the latest information was reviewed. The discussion also considers bradykinesia.","The latest resolution focused on the evidence related to resting tremor. At the current stage, the reviewing organization after the latest information was reviewed. The discussion also considers bradicanasia.",0.137931034482759,1,-0.354526281356812,0.006738421972841,1.49640287769784,0,en,1,0,0,29,0.0344827586206896,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0236_04,S0236,train,"A detailed response was requested concerning the implications of non-performing asset; following the previous discussion, the current reviewer, while considering the current evidence.","A detailed response was requested concerning the implications of non-performing asset. Following the previous discussion, the current reviewer, while considering the current evidence.",0.0869565217391304,1,-0.247858804814956,0.0089686578139662,1.4296875,0,en,0,0,0,24,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0483_06,S0483,train,"The available evidence was considered before deciding how to address the current status of vector database; at the next decision point, the technical or professional team, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of Vector Database. At the next decision point, the technical or professional team after the latest information was reviewed.",0.125,1,-0.203515458106995,0.0038571939803659,1.42,0,en,0,0,0,32,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0003_02,S0003,train,"The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue; during the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.","The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue. During the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.",0.0526315789473684,1,-0.198644559891498,0.0091128582134842,1.59444444444444,0,en,0,0,0,38,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0276_03,S0276,validation,"The current available evidence requires further transfer, especially in relation to the relationship between equity valuation and discounted cash flow; as part of the current review, the decision-making group, before the next decision. The discussion also considers discounted cash flow.","The current available evidence requires further transfer, especially in relation to the relationship between equity valuation and discounted cash flow. As part of the current review, the decision-making group before the next decision. The discussion also considers discounted cash flow.",0.075,1,-0.254613671983991,0.0085871089249849,1.60674157303371,0,en,0,0,0,41,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0089_06,S0089,train,"The available evidence was considered before deciding how to address the current status of epilepsy; at the next decision point, the reviewing group, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of epilepsy. At the next decision point, the reviewing group, after the latest information was reviewed.",0.0689655172413793,1,-0.20866105556488,0.0052179871127009,1.39130434782609,0,en,0,0,0,29,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0092_08,S0092,validation,"The case involves the reported concern involving epilepsy, and the relevant relevant records is being assessed; as part of the current review, the reviewing group, before the next decision. The record specifically references epilepsy.","The case involves the reported concern involving epilepsy and the relevant relevant records is being assessed as part of the current review, the reviewing group, before the next decision. The record specifically references epilepsy.",0.0588235294117647,1,-0.239294687906901,0.0084636146202683,1.58904109589041,0,en,0,0,0,34,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0105_01,S0105,unseen,"The current findings was reviewed in relation to migraine with aura and visual aura, after the latest information became available, the reviewing group, during the present round of discussion.","The current findings was reviewed in relation to migraine with aura and visual aura. After the latest information became available, the reviewing group during the present round of discussion.",0.103448275862069,1,-0.254736668354756,0.0111010521650314,1.40441176470588,0,en,0,0,0,29,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0127_06,S0127,unseen,"The available evidence was considered before deciding how to address the current status of neuropathy; at the current stage, the case team, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of neuropathy. At the current stage, the case team, after the latest information, was reviewed.",0.107142857142857,1,-0.212798909443181,0.0050610993057489,1.41860465116279,0,en,0,0,0,28,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0519_08,S0519,train,"Is it possible to set a personal reminder, considering as part of the current review, the assigned professional, during the present round of discussion?",Is it possible to set a personal reminder considering as part of the current review the assigned professional during the present round of discussion?,0.125,1,-0.198652931622096,0.0137026002630591,1.39252336448598,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0028_08,S0028,unseen,"The case involves the reported concern involving ST-segment elevation, and the relevant relevant records is being assessed; as part of the current review, the decision-making group, while considering the current evidence. The record specifically references ST-segment elevation.","The case involves the reported concern involving ST segment elevation, and the relevant relevant records is being assessed, as part of the current review, the decision-making group, while considering the current evidence. The record specifically references ST segment elevation.",0.135135135135135,1,-0.312931868989589,0.0106612341478467,1.67469879518072,0,en,0,0,0,40,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0209_05,S0209,train,"The specialist discussed the documented issue involving account balance during the latest account; at the current stage, the case team, while considering the current evidence. The record specifically references deposit account.","The specialist discussed the documented issue involving account balance during the latest account, at the current stage, the case team, while considering the current evidence. The record specifically references deposit account.",0.032258064516129,1,-0.247642761053041,0.0057143345475196,1.57638888888889,0,en,0,0,0,31,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0125_06,S0125,train,"The available evidence was considered before deciding how to address the current status of neuropathy; at the current stage, the technical or professional team, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of neuropathy. At the current stage, the technical or professional team before the matter is finalized.",0.103448275862069,1,-0.20513174533844,0.0070366174913942,1.41481481481481,0,en,0,0,0,29,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0239_03,S0239,unseen,"The current available evidence requires further review, especially in relation to the relationship between credit risk and default probability; at the current stage, the reviewing group, before the next decision. The discussion also considers default probability.","The current available evidence requires further review, especially in relation to the relationship between credit risk and default probability. At the current stage, the reviewing group before the next decision. The discussion also considers default probability.",0.0833333333333333,1,-0.213152964909871,0.0099831596016883,1.55952380952381,0,en,0,0,0,36,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0058_02,S0058,unseen,"The team is evaluating ventricular tachycardia in the context of ventricular rate, with particular attention to the reported issue; during the most recent assessment, the person handling the matter, before the matter is finalized. The record specifically references ventricular tachycardia.","The team is evaluating ventricular tachycardia in the context of ventricular rate, with particular attention to the reported issue. During the most recent assessment, the person handling the matter before the matter is finalized. The record specifically references ventricular tachycardia.",0.075,1,-0.192400599282885,0.0083928108215332,1.66091954022989,0,en,0,0,0,40,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0144_06,S0144,train,"The available evidence was considered before deciding how to address the current status of insulin glargine; as part of the current review, the reviewing group, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of insulin-glargin. As part of the current review, the reviewing group, before the matter is finalized.",0.1,1,-0.270585667003285,0.0061904215253889,1.41481481481481,0,en,1,0,0,30,0.0333333333333333,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0391_03,S0391,validation,"The current available evidence requires further account, especially in relation to the relationship between defendant and answer; at the next decision point, the technical or professional team, before the matter is finalized. The discussion also considers answer.","The current available evidence requires further account, especially in relation to the relationship between defendant and answer. At the next decision point, the technical or professional team before the matter is finalized. The discussion also considers answer.",0.0810810810810811,1,-0.130892159987469,0.0118389492854476,1.49714285714286,0,en,0,0,0,37,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0125_08,S0125,train,"The case involves the reported concern involving neuropathy, and the relevant relevant records is being assessed; at the current stage, the technical or professional team, before the matter is finalized. The record specifically references neuropathy.","The case involves the reported concern involving neuropathy and the relevant relevant records is being assessed. At the current stage, the technical or professional team before the matter is finalized. The record specifically references neuropathy.",0.114285714285714,1,-0.234949970245361,0.0101426551118493,1.56962025316456,0,en,0,0,0,35,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0353_07,S0353,unseen,"The latest response focused on the evidence related to pre-agreed amount; as part of the current review, the reviewing organization, before the next decision. The discussion also considers contractual remedy.","The latest response focused on the evidence related to pre-agreed amount, as part of the current review, the reviewing organization, before the next decision. The discussion also considers contractual remedy.",0.0333333333333333,1,-0.221265898810493,0.0062467893585562,1.46478873239437,0,en,0,0,0,31,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0252_05,S0252,train,"The specialist discussed the documented issue involving benchmark rate during the latest validation; during the latest review, the assigned professional, before the next decision. The record specifically references interest-rate reset.","The specialist discussed the documented issue involving benchmark rate during the latest validation. During the latest review, the assigned professional before the next decision. The record specifically references interest rate reset.",0.166666666666667,1,-0.152849379039946,0.0068787494674325,1.51948051948052,0,en,0,0,0,31,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0101_08,S0101,train,"The case involves the reported concern involving seizure disorder, and the relevant relevant records is being assessed; at the next decision point, the reviewing organization, while comparing the available options. The record specifically references seizure disorder.","The case involves the reported concern involving seizure disorder, and the relevant relevant records is being assessed. At the next decision point, the reviewing organization, while comparing the available options. The records specifically references seizure disorder.",0.0833333333333333,1,-0.330563851122586,0.0066960495896637,1.60479041916168,0,en,1,0,0,36,0.0277777777777777,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0520_03,S0520,validation,"Please help me ask for a location; this is following the previous discussion, the decision-making group, before the next decision.","Please help me ask for a location. This is following the previous discussion, the decision-making group, before the next decision.",0.1,1,-0.292367935180664,0.0101072769612074,1.22641509433962,0,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0207_05,S0207,train,"The specialist discussed the documented issue involving account balance during the latest screening; at the next decision point, the reviewing organization, before the next decision. The record specifically references deposit account.","The specialist discussed the documented issue involving account balance during the latest screening. At the next decision point, the reviewing organization before the next decision. The record specifically references deposit account.",0.0967741935483871,1,-0.254102071126302,0.0074036233127117,1.53289473684211,0,en,0,0,0,31,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0575_09,S0575,unseen,"Could you check this for me regarding ask for opening hours, after the recent update, the technical or professional team, while comparing the available options?","Could you check this for me regarding Ask for Opening Hours? After the recent update, the technical or professional team, while comparing the available options.",0.2,1,-0.340726905398899,0.0119998315349221,1.26984126984127,0,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0170_01,S0170,train,"The current findings was reviewed in relation to heparin and anticoagulation, during the ongoing evaluation, the assigned professional, before the next decision.","The current findings was reviewed in relation to heparin and anticoagulation. During the ongoing evaluation, the assigned professional before the next decision.",0.136363636363636,1,-0.179767867497035,0.0080097783356905,1.34453781512605,0,en,0,0,0,22,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0559_10,S0559,unseen,"I need some information because I want to set a personal reminder; in the current round of review, the responsible specialist, while considering the current evidence.","I need some information because I want to set a personal reminder. In the current round of review, the responsible specialist, while considering the current evidence.",0.0769230769230769,1,-0.281564285880641,0.0073930555954575,1.39495798319328,0,en,0,0,0,26,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0199_06,S0199,train,"The available evidence was considered before deciding how to address the current status of AML; as part of the current review, the responsible specialist, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of AML. As part of the current review, the responsible specialist, after the latest information was reviewed.",0.0666666666666667,1,-0.167110598087311,0.0043588303960859,1.41726618705036,0,en,0,0,0,30,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0030_05,S0030,validation,"The specialist discussed the documented issue involving electrocardiographic changes during the latest incident; during the latest review, the reviewing organization, before the matter is finalized. The record specifically references ST-segment elevation.","The specialist discussed the documented issue involving electrocardiographic changes during the latest incident. During the latest review, the reviewing organization, before the matter is finalized. The record specifically references ST Segment Elevation.",0.161290322580645,1,-0.17502938484659,0.0066417609341442,1.5,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0155_08,S0155,train,"The case involves the reported concern involving azithromycin, and the relevant relevant records is being assessed; at the current stage, the technical or professional team, while considering the current evidence. The record specifically references azithromycin.","The case involves the reported concern involving Azithromycin, and the relevant, relevant records is being assessed, at the current stage, the technical or professional team, while considering the current evidence. The record specifically references Azithromycin.",0.114285714285714,1,-0.269234479483912,0.0096386447548866,1.59393939393939,0,en,0,0,0,35,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0202_03,S0202,train,"The current available evidence requires further report, especially in relation to the relationship between AML and anti-money laundering; at the next decision point, the technical or professional team, before the next decision. The discussion also considers anti-money laundering.","The current available evidence requires further report, especially in relation to the relationship between AML and anti-money laundering. At the next decision point, the technical or professional team before the next decision. The discussion also considers anti-money laundering.",0.0789473684210526,1,-0.128036533702504,0.0122157707810402,1.60344827586207,0,en,0,0,0,40,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0059_09,S0059,validation,"The professional handling the matter is reviewing the effect of wide-complex rhythm on the overall situation and the associated observed changes; at the current stage, the assigned professional, before the matter is finalized.","The professional handling the matter is reviewing the effect of wide complex rhythm on the overall situation and the associated observed changes. At the current stage, the assigned professional, before the matter, is finalized.",0.151515151515152,1,-0.170432177456942,0.0073274704627692,1.50331125827815,0,en,0,0,0,34,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0333_10,S0333,unseen,"Further analysis is needed before a final decision is made about the decision surrounding losses; at the current stage, the decision-making group, after the latest information was reviewed. The record specifically references indemnification clause.","Further analysis is needed before a final decision is made about the decision surrounding losses. At the current stage, the decision-making group, after the latest information was reviewed. The record specifically references in Demnification Clause.",0.147058823529412,1,-0.279237441296847,0.0059853894636035,1.48214285714286,0,en,1,0,1,35,0.0571428571428571,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0241_04,S0241,train,"A detailed report was requested concerning the implications of credit risk; at the current stage, the relevant team, after the latest information was reviewed.","A detailed report was requested concerning the implications of credit risk. At the current stage, the relevant team, after the latest information, was reviewed.",0.125,1,-0.228764674242805,0.0042892475612461,1.35593220338983,0,en,0,0,0,24,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0213_10,S0213,train,"Further analysis is needed before a final decision is made about the decision surrounding debt-to-income; during the most recent assessment, the relevant team, before the matter is finalized. The record specifically references mortgage underwriting.","Further analysis is needed before a final decision is made about the decision surrounding debt to income. During the most recent assessment, the relevant team, before the matter, is finalized. The record specifically references mortgage underwriting.",0.147058823529412,1,-0.158524570465088,0.0066769705154001,1.51515151515152,0,en,0,0,0,36,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0400_09,S0400,train,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; during the ongoing evaluation, the reviewing group, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes. During the ongoing evaluation, the reviewing group, after the latest information, was reviewed.",0.0882352941176471,1,-0.170122699304061,0.0119445566087961,1.56209150326797,0,en,0,0,0,34,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0526_01,S0526,train,"I need help with check train status, following the previous discussion, the reviewing organization, before the next decision.","I need help with check train status. Following the previous discussion, the reviewing organization before the next decision.",0.166666666666667,1,-0.335561899038462,0.0058722510002553,1.22772277227723,0,en,0,0,0,18,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0375_02,S0375,train,"The team is evaluating termination provision in the context of notice period, with particular attention to the reported issue; during the latest review, the relevant team, while considering the current evidence. The record specifically references termination provision.","The team is evaluating termination provision in the context of notice period, with particular attention to the reported issue, during the latest review, the relevant team, while considering the current evidence. The record specifically references termination provision.",0.027027027027027,1,-0.227623004179734,0.0088287983089685,1.65030674846626,0,en,0,0,0,37,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0351_09,S0351,train,"The professional handling the matter is reviewing the effect of contractual remedy on the overall situation and the associated observed changes; at the current stage, the decision-making group, while comparing the available options.","The professional handling the matter is reviewing the effect of contractual remedy on the overall situation and the associated observed changes. At the current stage, the decision-making group, while comparing the available options.",0.0606060606060606,1,-0.165470535104925,0.0079669300466775,1.46835443037975,0,en,0,0,0,34,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0272_10,S0272,unseen,"Further review is needed before a final decision is made about the decision surrounding enterprise value; during the most recent assessment, the decision-making group, during the present round of discussion. The record specifically references equity valuation.","Further review is needed before a final decision is made about the decision surrounding enterprise value. During the most recent assessment, the decision-making group during the present round of discussion. The record specifically references equity valuation.",0.0833333333333333,1,-0.256727101851483,0.0095773544162511,1.56024096385542,0,en,0,0,0,37,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0547_02,S0547,train,"Could you help me with request a reminder? This is in the current round of review, the technical or professional team, while considering the current evidence.","Could you help me with request a reminder? This is in the current round of review, the technical or professional team, while considering the current evidence.",0.0,0,-0.272053473336356,0.0147022800520062,1.29508196721311,0,en,0,0,0,26,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0547_08,S0547,train,"Is it possible to request a reminder, considering in the current round of review, the technical or professional team, while considering the current evidence?","Is it possible to request a reminder, considering in the current round of review, the technical or professional team, while considering the current evidence?",0.0,0,-0.310508843624231,0.0219685733318329,1.40178571428571,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0056_07,S0056,train,"The latest analysis focused on the evidence related to catheter-based assessment; following the previous discussion, the decision-making group, after the latest information was reviewed. The discussion also considers coronary angiography.","The latest analysis focused on the evidence related to catheter-based assessment. Following the previous discussion, the decision-making group, after the latest information was reviewed. The discussion also considers coronary angiography.",0.0666666666666667,1,-0.247992963207011,0.0066458778455853,1.47826086956522,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0247_10,S0247,train,"Further validation is needed before a final decision is made about the decision surrounding loan pricing; during the latest review, the current reviewer, while considering the current evidence. The record specifically references interest-rate reset.","Further validation is needed before a final decision is made about the decision surrounding loan pricing during the latest review, the current reviewer, while considering the current evidence. The record specifically references interest rate reset.",0.0882352941176471,1,-0.193327058445324,0.0063842260278761,1.5796178343949,0,en,0,0,0,35,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0374_09,S0374,unseen,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes; during the latest review, the decision-making group, before the next decision.","The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes. During the latest review, the decision-making group, before the next decision.",0.0625,1,-0.168282553207043,0.0119612701237202,1.53103448275862,0,en,0,0,0,33,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0429_07,S0429,train,"The latest resolution focused on the evidence related to court filing; at the next decision point, the person handling the matter, before the matter is finalized. The discussion also considers procedural rule.","The latest resolution focused on the evidence related to court filing. At the next decision point, the person handling the matter before the matter is finalized. The discussion also considers procedural rule.",0.09375,1,-0.252169963925384,0.0075862631201744,1.45454545454545,0,en,0,0,0,32,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0494_03,S0494,train,"The current available evidence requires further validation, especially in relation to the relationship between CI/CD pipeline and continuous integration; after the latest information became available, the case team, after the latest information was reviewed. The discussion also considers continuous integration.","The current available evidence requires further validation, especially in relation to the relationship between CI, CD pipeline, and continuous integration. After the latest information became available, the case team, after the latest information was reviewed. The discussion also considers continuous integration.",0.125,1,-0.150571231184335,0.0094111943617463,1.6972972972973,0,en,0,0,0,41,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0172_07,S0172,train,"The latest transfer focused on the evidence related to activated partial thromboplastin time; at the next decision point, the case team, while comparing the available options. The discussion also considers anticoagulation.","The latest transfer focused on the evidence related to activated partial thromboplastin time. At the next decision point, the case team, while comparing the available options. The discussion also considers anticoagulation.",0.0645161290322581,1,-0.217686473198657,0.0051440997049212,1.46052631578947,0,en,0,0,0,31,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0261_05,S0261,validation,"The specialist discussed the documented issue involving diversification during the latest risk; after the recent update, the current reviewer, while considering the current evidence. The record specifically references portfolio allocation.","The specialist discussed the documented issue involving diversification during the latest risk. After the recent update, the current reviewer, while considering the current evidence. The record specifically references portfolio allocation.",0.0666666666666667,1,-0.162097376446391,0.0061946916393935,1.54193548387097,0,en,0,0,0,30,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0495_04,S0495,train,"A detailed transfer was requested concerning the implications of CI/CD pipeline; in the current round of review, the responsible specialist, during the present round of discussion.","A detailed transfer was requested concerning the implications of CI-CD pipeline. In the current round of review, the responsible specialist during the present round of discussion.",0.153846153846154,1,-0.246842463811239,0.0067236302420496,1.38759689922481,0,en,0,0,0,27,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0171_05,S0171,train,"The specialist discussed the documented issue involving anticoagulation during the latest resolution; after the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references heparin.","The specialist discussed the documented issue involving anticoagulation during the latest resolution. After the latest information became available, the assigned professional, after the latest information was reviewed. The record specifically references Heparin.",0.09375,1,-0.216386119524638,0.0068060187622904,1.60736196319018,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0214_10,S0214,train,"Further case is needed before a final decision is made about the decision surrounding debt-to-income; at the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underwriting.","Further case is needed before a final decision is made about the decision surrounding debt to income. At the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underwriting.",0.121212121212121,1,-0.166577339172363,0.0061827232129871,1.53703703703704,0,en,0,0,0,35,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0324_10,S0324,unseen,"Further account is needed before a final decision is made about the decision surrounding unforeseeable event; as part of the current review, the current reviewer, while considering the current evidence. The record specifically references force majeure.","Further account is needed before a final decision is made about the decision surrounding unforeseeable event, as part of the current review, the current reviewer, while considering the current evidence. The record specifically references Force Majora.",0.0833333333333333,1,-0.262881490919325,0.0069786212407052,1.56875,0,en,1,0,0,36,0.0277777777777777,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0239_04,S0239,unseen,"A detailed analysis was requested concerning the implications of credit risk; at the current stage, the reviewing group, before the next decision.","A detailed analysis was requested concerning the implications of credit risk. At the current stage, the reviewing group before the next decision.",0.136363636363636,1,-0.234670162200928,0.0043914937414228,1.28318584070796,0,en,0,0,0,22,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
